qdate,tenor_bucket,bid_ask_spread,pubout,n_issues,liq_hhi,issue_conc_top3,issue_conc_top5
1986-03-31,2,0.125,512851.0,79,0.014657706241115663,0.05821183930615325,0.09681759419402516
1986-03-31,5,0.125,204761.0,45,0.02854789765155059,0.1183721509467135,0.19262945580457216
1986-03-31,10,0.25,82661.0,25,0.07080982633636232,0.3064322957622095,0.47163716867688504
1986-03-31,20,0.25,105403.0,29,0.0487528908786112,0.26392038177281485,0.37697219244234037
1986-04-30,2,0.125,515959.0,80,0.014485388522359009,0.05786118664467525,0.09623439071709186
1986-04-30,5,0.125,193574.0,43,0.030174463086240177,0.1252130968001901,0.2037618688460227
1986-04-30,10,0.25,82661.0,25,0.07080982633636232,0.3064322957622095,0.47163716867688504
1986-04-30,20,0.25,105403.0,29,0.0487528908786112,0.26392038177281485,0.37697219244234037
1986-05-30,2,0.125,503524.0,78,0.014853423587630038,0.059290123211604616,0.0986109897442823
1986-05-30,5,0.25,195350.0,43,0.031213606077676603,0.1391041719989762,0.21836703352956233
1986-05-30,10,0.25,72283.0,24,0.07076117446498863,0.3006377709834954,0.4779408712975388
1986-05-30,20,0.25,103704.0,28,0.05009502192905759,0.26824423358790406,0.3831481910051686
1986-06-30,2,0.125,530428.0,80,0.014471445076043808,0.058113448008023705,0.09566614130475766
1986-06-30,5,0.1875,217358.0,46,0.028655873409612478,0.12501955299551892,0.19667553069130192
1986-06-30,10,0.25,81942.0,25,0.06832606092246066,0.29345146567084035,0.46011813233750704
1986-06-30,20,0.25,103704.0,28,0.05009502192905759,0.26824423358790406,0.3831481910051686
1986-07-31,2,0.125,533605.0,81,0.014286818299692389,0.057767449705306353,0.09509656018965339
1986-07-31,5,0.25,205203.0,44,0.030323680415715735,0.13242496454730193,0.20832541434579416
1986-07-31,10,0.25,81942.0,25,0.06832606092246066,0.29345146567084035,0.46011813233750704
1986-07-31,20,0.25,103704.0,28,0.05009502192905759,0.26824423358790406,0.3831481910051686
1986-08-29,2,0.125,517943.0,80,0.01467491335215813,0.05951427087536659,0.09797217068287437
1986-08-29,5,0.25,200488.0,43,0.030678857923683894,0.1355392841466821,0.21322473165476236
1986-08-29,10,0.25,81412.0,26,0.06842711772019708,0.2953618631160026,0.46311354591460724
1986-08-29,20,0.25,113907.0,27,0.053481763600462515,0.2818264022404242,0.4175687183404005
1986-09-30,2,0.125,550601.0,83,0.014120008856145071,0.057473560709116044,0.09445678449548767
1986-09-30,5,0.25,214868.0,45,0.0290027756019211,0.1283299514120297,0.20105832418042704
1986-09-30,10,0.25,90941.0,26,0.08682941492625104,0.371108740831968,0.5205352921124685
1986-09-30,20,0.25,113616.0,27,0.053479580203214326,0.28161526545556964,0.41748521335023236
1986-10-31,2,0.125,546387.0,83,0.014136940024428564,0.05791682452181329,0.09518528076253645
1986-10-31,5,0.25,209830.0,44,0.029835727316959437,0.13141114235333365,0.2058857170090073
1986-10-31,10,0.25,90941.0,26,0.08682941492625104,0.371108740831968,0.5205352921124685
1986-10-31,20,0.25,113616.0,27,0.053479580203214326,0.28161526545556964,0.41748521335023236
1986-11-28,2,0.125,531371.0,80,0.014582746530611082,0.059553494639338615,0.09787511926695285
1986-11-28,5,0.125,207293.0,44,0.030029700116612518,0.1330194459050716,0.20840549367320654
1986-11-28,10,0.25,87242.0,25,0.09122463897769456,0.3868434928130946,0.542605625730726
1986-11-28,20,0.25,111999.0,26,0.05482651929890756,0.28568112215287633,0.4235127099349101
1986-12-31,2,0.125,562030.0,83,0.014075092657159916,0.05795776026190773,0.09525826023521877
1986-12-31,5,0.125,221868.0,46,0.028503810256089175,0.12438476932229975,0.19722537725133865
1986-12-31,10,0.25,96609.0,26,0.08398498762272735,0.3753273504538915,0.5219700027947707
1986-12-31,20,0.25,111916.0,26,0.054855303757691445,0.2857678973515851,0.4238357339433146
1987-01-30,2,0.125,557518.0,83,0.014095788932652047,0.058426813125316134,0.09602918650160173
1987-01-30,5,0.125,216958.0,45,0.029296387540046563,0.127199734510827,0.2016888061283751
1987-01-30,10,0.25,96609.0,26,0.08398498762272735,0.3753273504538915,0.5219700027947707
1987-01-30,20,0.25,111916.0,26,0.054855303757691445,0.2857678973515851,0.4238357339433146
1987-02-27,2,0.125,543773.0,81,0.014475222709336174,0.05990367304003693,0.09845652505733091
1987-02-27,5,0.125,214093.0,45,0.029499199051061204,0.12890192579860155,0.20438781277295381
1987-02-27,10,0.25,91137.0,25,0.09055885434447983,0.3978625585656759,0.5533098522005333
1987-02-27,20,0.25,110248.0,25,0.05629882722179416,0.2900914302300268,0.4302481677672157
1987-03-31,2,0.125,578775.0,83,0.014147397983338961,0.057436827782817154,0.09531337739190532
1987-03-31,5,0.125,240895.0,48,0.027198757532625545,0.11558147740716909,0.18519271881940264
1987-03-31,10,0.25,101428.0,25,0.1020364800150246,0.4563434160192452,0.5972413929092558
1987-03-31,20,0.25,110530.0,25,0.05625038695433301,0.2900660454175337,0.4299556681443952
1987-04-30,2,0.125,582218.0,84,0.013973893017924987,0.05709716978863587,0.09474973291791047
1987-04-30,5,0.125,227907.0,46,0.028676642929537376,0.1221682528399742,0.19574651063811116
1987-04-30,10,0.25,101428.0,25,0.1020364800150246,0.4563434160192452,0.5972413929092558
1987-04-30,20,0.25,110530.0,25,0.05625038695433301,0.2900660454175337,0.4299556681443952
1987-05-29,2,0.125,572707.0,82,0.014208337729699833,0.05804538795579589,0.09632325080713175
1987-05-29,5,0.125,222206.0,46,0.029114969055828485,0.12530264709323782,0.20076865611189618
1987-05-29,10,0.25,94219.0,23,0.11427809037703758,0.49125972468398094,0.642938260860336
1987-05-29,20,0.25,115270.0,26,0.05341029904111506,0.278138284028802,0.41227552702351006
1987-06-30,2,0.125,593442.0,84,0.01388670488383934,0.055730804358302924,0.0925852905591448
1987-06-30,5,0.125,243739.0,49,0.026894489422353406,0.11321126286724734,0.18197744308461097
1987-06-30,10,0.25,103071.0,24,0.10323542475894988,0.4639714371646729,0.6099387800642275
1987-06-30,20,0.25,114654.0,26,0.05346964895967608,0.27866450363702966,0.4125630156819649
1987-07-31,2,0.125,597272.0,85,0.013716107293850349,0.055373431200525056,0.09199158842202548
1987-07-31,5,0.125,230356.0,47,0.028343859911407903,0.1197885012762854,0.19254979249509455
1987-07-31,10,0.25,103071.0,24,0.10323542475894988,0.4639714371646729,0.6099387800642275
1987-07-31,20,0.25,114654.0,26,0.05346964895967608,0.27866450363702966,0.4125630156819649
1987-08-31,2,0.0625,584434.0,83,0.014039151802410924,0.05658979457047331,0.09401232645602411
1987-08-31,5,0.125,230527.0,49,0.02798000949410929,0.11969964472708186,0.19240696317568007
1987-08-31,10,0.25,95291.0,21,0.11628819339464877,0.5018522210911839,0.6597370160875634
1987-08-31,20,0.25,119316.0,27,0.05089954820656696,0.26777632505280097,0.3964430587683127
1987-09-30,2,0.0625,617701.0,86,0.013515827525778009,0.05365217151987775,0.0889378518085611
1987-09-30,5,0.125,237632.0,50,0.02726895305943819,0.11617963910584433,0.1872475087530299
1987-09-30,10,0.1875,104317.0,22,0.10455036740136407,0.45686704947419887,0.6220750213292177
1987-09-30,20,0.25,119132.0,27,0.05099992329546544,0.2682402712957056,0.39760937447537187
1987-10-30,2,0.0625,613837.0,86,0.013539098487488839,0.05398990285694737,0.08949770052961943
1987-10-30,5,0.125,232376.0,49,0.028004873004963144,0.11880744999483595,0.1914827693049196
1987-10-30,10,0.1875,104317.0,22,0.10455036740136407,0.45686704947419887,0.6220750213292177
1987-10-30,20,0.25,119132.0,27,0.05099992329546544,0.2682402712957056,0.39760937447537187
1987-11-30,2,0.0625,600002.0,84,0.01387060697357717,0.055234815883947054,0.09156136146212847
1987-11-30,5,0.125,232007.0,50,0.027774918859664332,0.11899640959108992,0.19178731676199423
1987-11-30,10,0.25,97872.0,20,0.11474958888261379,0.48695234592120323,0.6630394801373222
1987-11-30,20,0.25,121720.0,27,0.05022864033743964,0.2625369700953007,0.3891554387117976
1987-12-31,2,0.0625,627958.0,87,0.013322969470829971,0.05277423012367069,0.08745011609056656
1987-12-31,5,0.125,252865.0,53,0.025671693207148558,0.10878136555078798,0.17554030806952325
1987-12-31,10,0.25,107173.0,21,0.10324620298867535,0.44433765967174566,0.6192044638108478
1987-12-31,20,0.25,121291.0,27,0.050243391586439236,0.26259986313906225,0.3890643163961052
1988-01-29,2,0.0625,620688.0,86,0.013439797051747963,0.053392364601861156,0.08847440259840691
1988-01-29,5,0.125,247731.0,52,0.026317275963901557,0.1110357605628686,0.17917822153868512
1988-01-29,10,0.25,107173.0,21,0.10324620298867535,0.44433765967174566,0.6192044638108478
1988-01-29,20,0.25,121291.0,27,0.050243391586439236,0.26259986313906225,0.3890643163961052
1988-02-29,2,0.0625,608464.0,85,0.013681383130997971,0.05446501354229667,0.09025184727444846
1988-02-29,5,0.125,244861.0,51,0.02670412840041462,0.11233720355630336,0.1812783579255169
1988-02-29,10,0.25,103147.0,21,0.10773364828412237,0.46168090201363104,0.6433730501129457
1988-02-29,20,0.25,130135.0,27,0.05130952352710841,0.26523225880816076,0.3982863948976063
1988-03-31,2,0.0625,643276.0,88,0.013158890266351586,0.051674553379886703,0.08578277442342012
1988-03-31,5,0.125,261083.0,53,0.0254126379821072,0.10555264034808853,0.17023322085313863
1988-03-31,10,0.25,112254.0,22,0.0975316996223814,0.42443030983305713,0.5916492953480499
1988-03-31,20,0.25,130275.0,27,0.05130034689987719,0.2651237766263673,0.39841105354058726
1988-04-29,2,0.0625,636086.0,87,0.013271035591753612,0.052258656848287816,0.08675242027021504
1988-04-29,5,0.125,255538.0,52,0.026056617200170825,0.10784306052328813,0.17392716543136444
1988-04-29,10,0.25,112254.0,22,0.0975316996223814,0.42443030983305713,0.5916492953480499
1988-04-29,20,0.25,130275.0,27,0.05130034689987719,0.2651237766263673,0.39841105354058726
1988-05-31,2,0.0625,619980.0,85,0.013609855018107459,0.05361624568534469,0.08900609697087003
1988-05-31,5,0.125,253494.0,52,0.026139470113901483,0.10871263225165093,0.1753295935998485
1988-05-31,10,0.25,106919.0,21,0.10381422269290276,0.44560835772874796,0.6211711669581647
1988-05-31,20,0.25,127054.0,26,0.05329169642837136,0.2718450422654934,0.4085113416342657
1988-06-30,2,0.0625,634909.0,86,0.013619957162036955,0.062213640064954195,0.0965965201312314
1988-06-30,5,0.125,272354.0,55,0.024247996474494507,0.10037304390609281,0.16164256812824487
1988-06-30,10,0.25,115072.0,22,0.09428882587902987,0.4110643770856507,0.5733106229143492
1988-06-30,20,0.25,126148.0,26,0.0533920668917468,0.27239433046897293,0.40874211243935693
1988-07-29,2,0.0625,633742.0,86,0.013575214272899348,0.06232820295956398,0.0967743971521534
1988-07-29,5,0.125,259745.0,53,0.025453718030811697,0.10524552926909084,0.16948930682015054
1988-07-29,10,0.25,115072.0,22,0.09428882587902987,0.4110643770856507,0.5733106229143492
1988-07-29,20,0.25,126148.0,26,0.0533920668917468,0.27239433046897293,0.40874211243935693
1988-08-31,2,0.0625,619503.0,85,0.013823505516257247,0.06376078889044928,0.09899871348484189
1988-08-31,5,0.125,256589.0,52,0.025842105313352133,0.10618927545607956,0.1706191613826002
1988-08-31,10,0.25,110522.0,22,0.09800142533014107,0.42798718807115327,0.5969128318343859
1988-08-31,20,0.25,129223.0,26,0.052691241561519615,0.2659124149725668,0.3990156551078368
1988-09-30,2,0.0625,651869.0,88,0.013288848557567248,0.0617792838745208,0.09544709136344878
1988-09-30,5,0.125,270815.0,54,0.0245895968504956,0.10040802762033121,0.16178202832191718
1988-09-30,10,0.25,120995.0,23,0.08944940800132822,0.40202487706103557,0.5580147939997521
1988-09-30,20,0.25,129142.0,26,0.052654954950778904,0.2658159235570148,0.3983057409673073
1988-10-31,2,0.0625,643314.0,87,0.013406980125536101,0.06260084499948702,0.09671637800514213
1988-10-31,5,0.125,265268.0,53,0.025191464734742812,0.10250765263808675,0.16516504063814708
1988-10-31,10,0.25,120995.0,23,0.08944940800132822,0.40202487706103557,0.5580147939997521
1988-10-31,20,0.25,129142.0,26,0.052654954950778904,0.2658159235570148,0.3983057409673073
1988-11-30,2,0.0625,632206.0,85,0.01363869456362938,0.06355365181602199,0.09804241022704624
1988-11-30,5,0.125,266771.0,52,0.02761824207131114,0.13883068249547365,0.20073771137042634
1988-11-30,10,0.25,109857.0,23,0.0850984940034914,0.362589548230882,0.5321190274629747
1988-11-30,20,0.25,128753.0,26,0.05264891133141484,0.26661903023618866,0.3995091376511615
1988-12-30,2,0.0625,650128.0,87,0.013289293074321074,0.06202778529766446,0.09558733049491791
1988-12-30,5,0.125,273068.0,53,0.026867302319433746,0.13533991533244466,0.19509060014355398
1988-12-30,10,0.25,119347.0,24,0.07842248252843781,0.33415167536678764,0.4929910261673943
1988-12-30,20,0.25,128459.0,26,0.05262919471028999,0.2662016674580995,0.39922465533750073
1989-01-31,2,0.0625,642053.0,86,0.013401041870845292,0.06280789903637239,0.09636431883349195
1989-01-31,5,0.125,266906.0,52,0.02758918215726904,0.13846447813087753,0.1995946138340839
1989-01-31,10,0.1875,119347.0,24,0.07842248252843781,0.33415167536678764,0.4929910261673943
1989-01-31,20,0.25,128459.0,26,0.05262919471028999,0.2662016674580995,0.39922465533750073
1989-02-28,2,0.0625,626382.0,86,0.013668997911961392,0.06437924461430884,0.09877518830362303
1989-02-28,5,0.125,256901.0,49,0.028721216995736456,0.14385697214101933,0.20652313537121306
1989-02-28,10,0.1875,119347.0,24,0.07842248252843781,0.33415167536678764,0.4929910261673943
1989-02-28,20,0.25,135433.0,27,0.050000204804821376,0.25249385304910915,0.3786669423257256
1989-03-31,2,0.0625,664124.0,89,0.0131369731917651,0.060854599442272825,0.09339069209966813
1989-03-31,5,0.125,289810.0,53,0.02584418394882426,0.12886028777474898,0.18668092888444152
1989-03-31,10,0.125,129903.0,25,0.07281308994260292,0.30937699668213975,0.4565868378713348
1989-03-31,20,0.25,132651.0,27,0.0514352276591296,0.2578193907320714,0.3875960226458903
1989-04-28,2,0.0625,663617.0,89,0.013076523162684603,0.06090109204556243,0.09307024985797531
1989-04-28,5,0.125,276200.0,51,0.027229954288075314,0.13520999275887038,0.19587979724837076
1989-04-28,10,0.125,129903.0,25,0.07281308994260292,0.30937699668213975,0.4565868378713348
1989-04-28,20,0.25,132651.0,27,0.0514352276591296,0.2578193907320714,0.3875960226458903
1989-05-31,2,0.0625,648370.0,87,0.013353101358398692,0.06233323565248239,0.09525887996051638
1989-05-31,5,0.125,283275.0,50,0.029557464500334252,0.17070691024622717,0.23020739564027887
1989-05-31,10,0.25,113931.0,25,0.06621561987375252,0.26549402708656994,0.43198076028473376
1989-05-31,20,0.25,147003.0,27,0.05615855100433094,0.2864499363958559,0.41595069488377795
1989-06-30,2,0.0625,671436.0,89,0.013014864338484342,0.06035720455858787,0.09275195253158902
1989-06-30,5,0.125,306218.0,53,0.027170595055691086,0.15763932884415677,0.212874488109778
1989-06-30,10,0.25,123311.0,26,0.06240902622619559,0.2472772096568838,0.40235664295967105
1989-06-30,20,0.25,149790.0,27,0.054633594984109336,0.2807063221843915,0.40776420321783835
1989-07-31,2,0.0625,670267.0,89,0.012983258064972221,0.06046247241770816,0.0929137194580667
1989-07-31,5,0.125,292381.0,51,0.02867107270029917,0.1650996473779076,0.22294882362397012
1989-07-31,10,0.25,123311.0,26,0.06240902622619559,0.2472772096568838,0.40235664295967105
1989-07-31,20,0.25,149790.0,27,0.054633594984109336,0.2807063221843915,0.40776420321783835
1989-08-31,2,0.0625,658260.0,91,0.013093463681388362,0.061565338923829496,0.09460851335338621
1989-08-31,5,0.125,277865.0,46,0.03059193385457701,0.17372465045975563,0.23459593687582098
1989-08-31,10,0.25,127300.0,27,0.05954098815880493,0.239528672427337,0.3897486252945797
1989-08-31,20,0.25,145801.0,26,0.056915427225435446,0.28838622506018474,0.4189203091885515
1989-09-29,2,0.0625,672032.0,92,0.012932960135893045,0.06030367601542784,0.0930565806390172
1989-09-29,5,0.125,293698.0,48,0.02884100216791856,0.16440357101512437,0.22199334009765131
1989-09-29,10,0.25,137059.0,28,0.05643883447910001,0.22347310282433114,0.36377764320475126
1989-09-29,20,0.25,145801.0,26,0.056915427225435446,0.28838622506018474,0.4189203091885515
1989-10-31,2,0.0625,673452.0,92,0.012897288960536853,0.060176523345390615,0.09286036718281333
1989-10-31,5,0.125,278880.0,46,0.03055134546258141,0.17313898450946644,0.23339429145152035
1989-10-31,10,0.25,137059.0,28,0.05643883447910001,0.22347310282433114,0.36377764320475126
1989-10-31,20,0.25,145801.0,26,0.056915427225435446,0.28838622506018474,0.4189203091885515
1989-11-30,2,0.0625,656469.0,90,0.013196279071063122,0.06173330347663027,0.09526268567137214
1989-11-30,5,0.125,275918.0,45,0.031306724231506,0.17499764422763284,0.2408106756355149
1989-11-30,10,0.25,135625.0,28,0.056249390069018246,0.22583594470046084,0.3668350230414747
1989-11-30,20,0.25,156137.0,26,0.06095891186445795,0.3126549120323818,0.45207734233397595
1989-12-29,2,0.125,683598.0,92,0.012890494947320977,0.059507195749548714,0.09194585121665073
1989-12-29,5,0.125,300363.0,48,0.028632093646460587,0.16075548586210683,0.22104586783325508
1989-12-29,10,0.1875,145901.0,29,0.05357359257550159,0.21383677973420334,0.3465363499907472
1989-12-29,20,0.1875,155832.0,26,0.06104188793358323,0.3132668514810822,0.4526413060218697
1990-01-31,2,0.0625,683355.0,92,0.012861559128412182,0.059528356417967235,0.0919785470216798
1990-01-31,5,0.125,285671.0,46,0.030320140663955733,0.1690231070007106,0.23241421075292906
1990-01-31,10,0.25,145901.0,29,0.05357359257550159,0.21383677973420334,0.3465363499907472
1990-01-31,20,0.25,155832.0,26,0.06104188793358323,0.3132668514810822,0.4526413060218697
1990-02-28,2,0.0625,670920.0,92,0.012965733014353937,0.06063166994574615,0.09368330054253861
1990-02-28,5,0.125,279935.0,43,0.03159185422216968,0.1724864700734099,0.23942343758372478
1990-02-28,10,0.25,136740.0,28,0.05650402927022389,0.22816293696065526,0.3697528155623812
1990-02-28,20,0.25,155832.0,26,0.06104188793358323,0.3132668514810822,0.4526413060218697
1990-03-30,2,0.0625,696976.0,94,0.01266628274869313,0.058280342508206885,0.0900533160395767
1990-03-30,5,0.125,304101.0,46,0.02887983796428175,0.1587466006359729,0.22052870592336096
1990-03-30,10,0.25,147054.0,29,0.05377424181273044,0.21498905164089382,0.34834822582180697
1990-03-30,20,0.25,156137.0,26,0.06095891186445795,0.3126549120323818,0.45207734233397595
1990-04-30,2,0.0625,697613.0,94,0.01263933169729324,0.05822712592798586,0.08997108712136959
1990-04-30,5,0.125,288807.0,44,0.03060452945595493,0.167153150720031,0.23220697559269685
1990-04-30,10,0.25,147054.0,29,0.05377424181273044,0.21498905164089382,0.34834822582180697
1990-04-30,20,0.25,156137.0,26,0.06095891186445795,0.3126549120323818,0.45207734233397595
1990-05-31,2,0.0625,689849.0,93,0.012775786595484262,0.058882451087121965,0.09098367903700665
1990-05-31,5,0.125,278973.0,42,0.03180263288347918,0.1702028511719772,0.23690823126252358
1990-05-31,10,0.25,143871.0,30,0.052925037967061904,0.21974546642478332,0.3560550771176957
1990-05-31,20,0.25,167872.0,25,0.0634544865688792,0.3243721406786123,0.4680709111704156
1990-06-29,2,0.0625,718641.0,95,0.012505403684029779,0.05709526731706095,0.08897766756976014
1990-06-29,5,0.125,303963.0,45,0.02920546612257196,0.15818043643469765,0.21940170349680718
1990-06-29,10,0.25,154116.0,31,0.050542384785716245,0.20528692673051468,0.3355135093046796
1990-06-29,20,0.125,167872.0,25,0.0634544865688792,0.3243721406786123,0.4680709111704156
1990-07-31,2,0.0625,719886.0,95,0.012477486732377642,0.05699652444970453,0.08882378598833704
1990-07-31,5,0.125,288483.0,43,0.030975570399912448,0.1666683998710496,0.23117480059483575
1990-07-31,10,0.25,154116.0,31,0.050542384785716245,0.20528692673051468,0.3355135093046796
1990-07-31,20,0.125,167872.0,25,0.0634544865688792,0.3243721406786123,0.4680709111704156
1990-08-31,2,0.0625,701718.0,93,0.012776909607462812,0.058472206783921746,0.09112349975346222
1990-08-31,5,0.125,286776.0,42,0.03148842416032326,0.16766047367980583,0.2325508410745669
1990-08-31,10,0.25,154129.0,31,0.05054372636893905,0.20526961181867137,0.3354852104406049
1990-08-31,20,0.125,172637.0,25,0.06364669094954932,0.3154190584868829,0.46689875287452864
1990-09-28,2,0.0625,734393.0,95,0.01254287138191856,0.0585817130609905,0.09173426217297823
1990-09-28,5,0.125,312647.0,45,0.02877592589301347,0.15378685866168554,0.2133076600766999
1990-09-28,10,0.25,164848.0,32,0.04842172205115223,0.19486435989517614,0.31903329127438607
1990-09-28,20,0.125,172637.0,25,0.06364669094954932,0.3154190584868829,0.46689875287452864
1990-10-31,2,0.0625,734977.0,95,0.012515218666153087,0.058535165045981025,0.09166137171639384
1990-10-31,5,0.125,297162.0,43,0.030487704826272284,0.16180063399761746,0.2244230419771034
1990-10-31,10,0.1875,164848.0,32,0.04842172205115223,0.19486435989517614,0.31903329127438607
1990-10-31,20,0.125,172637.0,25,0.06364669094954932,0.3154190584868829,0.46689875287452864
1990-11-30,2,0.0625,714888.0,94,0.012820448022173274,0.06018005617663186,0.0942371392441893
1990-11-30,5,0.125,292837.0,42,0.031162235663509976,0.16419031748037305,0.22773761512377194
1990-11-30,10,0.1875,155621.0,30,0.05115287543409559,0.20641815693254767,0.33794924849474045
1990-11-30,20,0.125,172637.0,25,0.06364669094954932,0.3154190584868829,0.46689875287452864
1990-12-31,2,0.0625,761855.0,98,0.012297489035574937,0.059456195732783795,0.09261736157142764
1990-12-31,5,0.125,315817.0,45,0.028355297485332942,0.148880522581115,0.20772156027066307
1990-12-31,10,0.125,165542.0,31,0.048954712542971124,0.19825180316777616,0.32267340010390116
1990-12-31,20,0.125,172077.0,25,0.06367209204685062,0.31525421758863764,0.46710484259953394
1991-01-31,2,0.0625,753534.0,97,0.012426723536434746,0.0601127487279937,0.09364010117658925
1991-01-31,5,0.125,308761.0,44,0.02914384934290411,0.15228283364803197,0.2124685436308342
1991-01-31,10,0.125,165542.0,31,0.048954712542971124,0.19825180316777616,0.32267340010390116
1991-01-31,20,0.125,172077.0,25,0.06367209204685062,0.31525421758863764,0.46710484259953394
1991-02-28,2,0.0625,740934.0,97,0.012560109391342897,0.06113499987853169,0.09523250383974821
1991-02-28,5,0.125,305052.0,42,0.030154624195457308,0.15853034892411785,0.22097544025280935
1991-02-28,10,0.125,159330.0,31,0.048998762544729825,0.20225318521307978,0.33049017761877864
1991-02-28,20,0.125,167321.0,24,0.06653527163133828,0.3242151313941466,0.480382020188739
1991-03-28,2,0.0625,768679.0,98,0.012511184326519148,0.05935247352926254,0.09414983367569557
1991-03-28,5,0.125,334773.0,45,0.027689495366792865,0.14557028195224825,0.20239983511215062
1991-03-28,10,0.125,171584.0,32,0.04711748752606166,0.19211581499440508,0.3122901902275271
1991-03-28,20,0.125,167881.0,24,0.06650137529279093,0.3243547512821582,0.48012580339645344
1991-04-30,2,0.0625,768306.0,98,0.012490368803690914,0.05938128818465559,0.09419554188044868
1991-04-30,5,0.0625,319412.0,43,0.02925075110727538,0.15257097416502824,0.2121335453896535
1991-04-30,10,0.125,171584.0,32,0.04711748752606166,0.19211581499440508,0.3122901902275271
1991-04-30,20,0.125,167881.0,24,0.06650137529279093,0.3243547512821582,0.48012580339645344
1991-05-31,2,0.0625,754324.0,98,0.012416992674311804,0.055102316776345445,0.09049029329571909
1991-05-31,5,0.0625,313860.0,42,0.030199137208814855,0.15526986554514752,0.21637991461161027
1991-05-31,10,0.125,161849.0,30,0.04943497945312444,0.20367132327045578,0.3310740257894704
1991-05-31,20,0.125,176390.0,25,0.06256718454406705,0.3087079766426668,0.45696468053744543
1991-06-28,2,0.0625,789109.0,100,0.012222820628038257,0.0548124530324708,0.08864047932541638
1991-06-28,5,0.0625,349643.0,46,0.02695883606740037,0.139379309753091,0.1942352628252246
1991-06-28,10,0.125,173847.0,31,0.04760998833123568,0.1969030239233349,0.31830287551697756
1991-06-28,20,0.125,176367.0,25,0.06255611982165987,0.3086178253301355,0.45689386336446164
1991-07-31,2,0.0625,791454.0,100,0.01219720125511021,0.054650049150045364,0.08837784634356513
1991-07-31,5,0.0625,333325.0,44,0.02844469323988406,0.14620265506637664,0.20374409360234003
1991-07-31,10,0.125,173847.0,31,0.04760998833123568,0.1969030239233349,0.31830287551697756
1991-07-31,20,0.125,176367.0,25,0.06255611982165987,0.3086178253301355,0.45689386336446164
1991-08-30,2,0.0625,775115.0,100,0.012380656534840344,0.05580204227759751,0.09024080297762267
1991-08-30,5,0.0625,327326.0,41,0.02937507266636756,0.14888215418268025,0.20747817160873255
1991-08-30,10,0.125,164327.0,30,0.04992992089707583,0.20831025942176268,0.3367432010564302
1991-08-30,20,0.125,176367.0,25,0.06255611982165987,0.3086178253301355,0.45689386336446164
1991-09-30,2,0.0625,826014.0,103,0.012063499992682908,0.05400876982714578,0.08802635306423377
1991-09-30,5,0.0625,375163.0,46,0.025614693178326518,0.12989820424722054,0.1820275453602834
1991-09-30,10,0.125,176366.0,31,0.0480056238644417,0.19934114285066282,0.32319721488268716
1991-09-30,20,0.125,176390.0,25,0.06256718454406705,0.3087079766426668,0.45696468053744543
1991-10-31,2,0.0625,816745.0,102,0.012194217082982644,0.05462169955126753,0.08902533838590992
1991-10-31,5,0.0625,368399.0,45,0.026226817709332176,0.1322832038089137,0.18536966712721806
1991-10-31,10,0.125,176366.0,31,0.0480056238644417,0.19934114285066282,0.32319721488268716
1991-10-31,20,0.125,176390.0,25,0.06256718454406705,0.3087079766426668,0.45696468053744543
1991-11-29,2,0.0625,802413.0,102,0.012348344039448891,0.055597304629910034,0.09061543120562604
1991-11-29,5,0.0625,362039.0,43,0.02705171726722002,0.13460704509735139,0.18911774698305983
1991-11-29,10,0.125,165558.0,29,0.050906760134303286,0.21235458268401405,0.3442962587129586
1991-11-29,20,0.125,185403.0,26,0.05899511101998027,0.2937007491788159,0.43475024675976115
1991-12-31,2,0.0625,834482.0,104,0.012121152893435787,0.0537842637708183,0.08839375804391227
1991-12-31,5,0.0625,395094.0,47,0.02438882032176439,0.12156600707679692,0.17119723407594145
1991-12-31,10,0.125,176879.0,30,0.048857284324340035,0.20494236172750863,0.3302087867977544
1991-12-31,20,0.125,184258.0,26,0.05873849128115749,0.29219355468962,0.43263793159591446
1992-01-31,2,0.0625,825085.0,103,0.012252593836825558,0.05439681972160444,0.08940048601053226
1992-01-31,5,0.0625,388411.0,46,0.02493926220708637,0.12365767189909657,0.17414285383266692
1992-01-31,10,0.125,176879.0,30,0.048857284324340035,0.20494236172750863,0.3302087867977544
1992-01-31,20,0.125,184258.0,26,0.05873849128115749,0.29219355468962,0.43263793159591446
1992-02-28,2,0.0625,807933.0,100,0.012512202569033178,0.05555163608863606,0.09129841212080705
1992-02-28,5,0.0625,382494.0,45,0.025516237895601566,0.1255705971858382,0.1769491809021841
1992-02-28,10,0.125,169810.0,30,0.04995537945063367,0.21347388257464225,0.34395500853895533
1992-02-28,20,0.125,200455.0,26,0.05833118563004069,0.27364745204659396,0.43029607642613055
1992-03-31,2,0.0625,855028.0,102,0.012356880917689363,0.054602890197747916,0.08996313571017558
1992-03-31,5,0.0625,424566.0,49,0.023180202034049698,0.1143826872618156,0.1636353358488433
1992-03-31,10,0.125,181948.0,30,0.05623079925492743,0.2618495394288478,0.383878910457933
1992-03-31,20,0.125,201398.0,26,0.05855732295838629,0.27554891309744883,0.43300330688487476
1992-04-30,2,0.0625,845164.0,101,0.01249303648751012,0.05524016640557336,0.09101310514882319
1992-04-30,5,0.0625,417628.0,48,0.023680791406093762,0.11628291206528298,0.16635378853908264
1992-04-30,10,0.125,181948.0,30,0.05623079925492743,0.2618495394288478,0.383878910457933
