date,RRP_bill_wedge
2013-07-22,6.341940617123402
2013-07-23,6.367190272500364
2013-07-24,6.39225297856458
2013-07-25,6.416977991246397
2013-07-26,6.441189633139317
2013-07-29,6.464690607240711
2013-07-30,6.487265818171495
2013-07-31,6.508686625047456
2013-08-01,6.528715441441989
2013-08-02,6.547110590803272
2013-08-05,6.56363132040811
2013-08-06,6.578042873553106
2013-08-07,6.5901215182695925
2013-08-08,6.599659431429736
2013-08-09,6.606469339678103
2013-08-12,6.610388823126253
2013-08-13,6.61128419410139
2013-08-14,6.609053871320625
2013-08-15,6.603631179513973
2013-08-16,6.594986515554145
2013-08-19,6.58312883435583
2013-08-20,6.56810642094402
2013-08-21,6.550006928904999
2013-08-22,6.528956679656098
2013-08-23,6.505119231324693
2013-08-26,6.478693240233617
2013-08-27,6.449909651772934
2013-08-28,6.419028270528061
2013-08-29,6.386333771676519
2013-08-30,6.352131226623845
2013-09-02,6.316741225408749
2013-09-03,6.280494686382459
2013-09-04,6.243727449901335
2013-09-05,6.2067747571425995
2013-09-06,6.169965717574836
2013-09-09,6.133617869039824
2013-09-10,6.098031932820058
2013-09-11,6.063486862507615
2013-09-12,6.030235280021983
2013-09-13,5.998499384852949
2013-09-16,5.968467413669029
2013-09-17,5.940290717005207
2013-09-18,5.914081508027463
2013-09-19,5.8899113255915685
2013-09-20,5.86781024021796
2013-09-23,5.847766817455407
2013-09-24,5.829728838678227
2013-09-25,5.8136047649333715
2013-09-26,5.799265915304712
2013-09-27,5.786549317665757
2013-09-30,5.775261176911824
2013-10-01,5.765180894045766
2013-10-02,5.756065559064005
2013-10-03,5.747654831653556
2013-10-04,5.739676116438125
2013-10-07,5.731849934042581
2013-10-08,5.7238953856852355
2013-10-09,5.715535607424317
2013-10-10,5.706503110608376
2013-10-11,5.696544907501061
2013-10-14,5.685427325420035
2013-10-15,5.672940418962409
2013-10-16,5.658901897862226
2013-10-17,5.643160497583572
2013-10-18,5.625598730709224
2013-10-21,5.606134969325152
2013-10-22,5.584724821689398
2013-10-23,5.5613617802544
2013-10-24,5.536077132316598
2013-10-25,5.508939138919182
2013-10-28,5.48005150185407
2013-10-29,5.449551152421019
2013-10-30,5.417605408736077
2013-10-31,5.384408560583806
2013-11-01,5.350177951840063
2013-11-04,5.315149640141119
2013-11-05,5.279573721552682
2013-11-06,5.243709414343223
2013-11-07,5.207820000466374
2013-11-08,5.172167725921358
2013-11-11,5.1370087617384845
2013-11-12,5.102588325919425
2013-11-13,5.069136063277872
2013-11-14,5.036861774841947
2013-11-15,5.005951581400297
2013-11-18,4.976564597037726
2013-11-19,4.948830178285589
2013-11-20,4.922845803006776
2013-11-21,4.898675620570882
2013-11-22,4.876349701498341
2013-11-25,4.855864000824098
2013-11-26,4.837181035225569
2013-11-27,4.820231259753338
2013-11-28,4.804915116074962
2013-11-29,4.791105710765115
2013-12-02,4.7786520696104855
2013-12-03,4.76738290239229
2013-12-04,4.757110802387774
2013-12-05,4.7476367960954375
2013-12-06,4.73875515160835
2013-12-09,4.730258348774944
2013-12-10,4.721942110901448
2013-12-11,4.713610396331606
2013-12-12,4.705080248816396
2013-12-13,4.696186408149143
2013-12-16,4.686785587040488
2013-12-17,4.6767603265568995
2013-12-18,4.66602235052273
2013-12-19,4.654515348932976
2013-12-20,4.6422171314546015
2013-12-23,4.62914110429448
2013-12-24,4.615337036844481
2013-12-25,4.600891098323999
2013-12-26,4.5859251588582035
2013-12-27,4.570595363780204
2013-12-30,4.555090004147848
2013-12-31,4.539626720243977
2014-01-01,4.52444908791472
2014-01-02,4.5098226497385285
2014-01-03,4.496030463972191
2014-01-06,4.483368253775584
2014-01-07,4.472139247187532
2014-01-08,4.462648804554787
2014-01-09,4.455198934482915
2014-01-10,4.450082801795631
2014-01-13,4.447579331409594
2014-01-14,4.447948010445858
2014-01-15,4.451423987336182
2014-01-16,4.458213561210735
2014-01-17,4.468490147578157
2014-01-20,4.482390797369723
2014-01-21,4.500013335989068
2014-01-22,4.521414177288807
2014-01-23,4.546606854612222
2014-01-24,4.5755612974388935
2014-01-27,4.608203868020976
2014-01-28,4.644418157965557
2014-01-29,4.68404653028707
2014-01-30,4.7268923783018675
2014-01-31,4.772723059137991
2014-02-03,4.821273446850468
2014-02-04,4.872250038412624
2014-02-05,4.925335535424496
2014-02-06,4.9801938154406
2014-02-07,5.036475199544943
2014-02-10,5.09382191732989
2014-02-11,5.151873666873986
2014-02-12,5.21027316572896
2014-02-13,5.268671589347693
2014-02-14,5.326733795804189
2014-02-17,5.384143240024827
2014-02-18,5.440606486980929
2014-02-19,5.495857241265567
2014-02-20,5.549659820033976
2014-02-21,5.601812007242872
2014-02-24,5.652147239263802
2014-02-25,5.700536085033054
2014-02-26,5.746886997681301
2014-02-27,5.791146328790557
2014-02-28,5.833297610777959
2014-03-03,5.873360127126581
2014-03-04,5.911386803995185
2014-03-05,5.947461469874061
2014-03-06,5.981695542156456
2014-03-07,6.014224210528606
2014-03-10,6.0452021967311
2014-03-11,6.074799178323152
2014-03-12,6.103194970433472
2014-03-13,6.130574563983173
2014-03-14,6.157123121431788
2014-03-17,6.1830210316771295
2014-03-18,6.20843912432448
2014-03-19,6.233534140158008
2014-03-20,6.258444549365539
2014-03-21,6.283286801990262
2014-03-24,6.308152086349448
2014-03-25,6.333103660941951
2014-03-26,6.358174813863415
2014-03-27,6.383367491186835
2014-03-28,6.408651622391776
2014-03-31,6.433965157000703
2014-04-01,6.459214812377664
2014-04-02,6.48427751844188
2014-04-03,6.509002531123698
2014-04-04,6.533214173016617
2014-04-07,6.556715147118017
2014-04-08,6.579290358048795
2014-04-09,6.600711164924757
2014-04-10,6.620739981319289
2014-04-11,6.639135130680576
2014-04-14,6.65565586028541
2014-04-15,6.670067413430406
2014-04-16,6.682146058146893
2014-04-17,6.691683971307039
2014-04-18,6.698493879555404
2014-04-21,6.702413363003553
2014-04-22,6.70330873397869
2014-04-23,6.701078411197925
2014-04-24,6.695655719391273
2014-04-25,6.687011055431446
2014-04-28,6.675153374233129
2014-04-29,6.660130960821321
2014-04-30,6.6420314687823
2014-05-01,6.620981219533403
2014-05-02,6.597143771201994
2014-05-05,6.570717780110918
2014-05-06,6.541934191650242
2014-05-07,6.511052810405362
2014-05-08,6.478358311553819
2014-05-09,6.444155766501153
2014-05-12,6.4087657652860495
2014-05-13,6.37251922625976
2014-05-14,6.335751989778644
2014-05-15,6.2987992970199
2014-05-16,6.261990257452137
2014-05-19,6.225642408917118
2014-05-20,6.190056472697359
2014-05-21,6.155511402384915
2014-05-22,6.122259819899277
2014-05-23,6.090523924730251
2014-05-26,6.0604919535463315
2014-05-27,6.032315256882509
2014-05-28,6.006106047904758
2014-05-29,5.981935865468869
2014-05-30,5.95983478009526
2014-06-02,5.939791357332708
2014-06-03,5.921753378555528
2014-06-04,5.905629304810672
2014-06-05,5.891290455182013
2014-06-06,5.878573857543055
2014-06-09,5.867285716789125
2014-06-10,5.857205433923068
2014-06-11,5.848090098941306
2014-06-12,5.839679371530856
2014-06-13,5.831700656315427
2014-06-16,5.823874473919881
2014-06-17,5.815919925562538
2014-06-18,5.8075601473016185
2014-06-19,5.7985276504856795
2014-06-20,5.788569447378364
2014-06-23,5.777451865297334
2014-06-24,5.7649649588397125
2014-06-25,5.750926437739526
2014-06-26,5.735185037460873
2014-06-27,5.717623270586526
2014-06-30,5.698159509202453
2014-07-01,5.676749361566698
2014-07-02,5.653386320131701
2014-07-03,5.628101672193899
2014-07-04,5.600963678796482
2014-07-07,5.572076041731371
2014-07-08,5.541575692298315
2014-07-09,5.5096299486133775
2014-07-10,5.476433100461107
2014-07-11,5.442202491717365
2014-07-14,5.407174180018412
2014-07-15,5.371598261429983
2014-07-16,5.335733954220523
2014-07-17,5.299844540343676
2014-07-18,5.264192265798659
2014-07-21,5.229033301615785
2014-07-22,5.194612865796725
2014-07-23,5.161160603155166
2014-07-24,5.128886314719249
2014-07-25,5.097976121277599
2014-07-28,5.068589136915027
2014-07-29,5.0408547181628895
2014-07-30,5.014870342884077
2014-07-31,4.9907001604481875
2014-08-01,4.968374241375646
2014-08-04,4.947888540701398
2014-08-05,4.929205575102873
2014-08-06,4.912255799630638
2014-08-07,4.896939655952264
2014-08-08,4.883130250642418
2014-08-11,4.870676609487786
2014-08-12,4.859407442269591
2014-08-13,4.849135342265073
2014-08-14,4.839661335972738
2014-08-15,4.830779691485651
2014-08-18,4.822282888652245
2014-08-19,4.813966650778749
2014-08-20,4.805634936208906
2014-08-21,4.797104788693696
2014-08-22,4.7882109480264425
2014-08-25,4.778810126917788
2014-08-26,4.7687848664342
2014-08-27,4.75804689040003
2014-08-28,4.7465398888102746
2014-08-29,4.734241671331904
2014-09-01,4.721165644171781
2014-09-02,4.707361576721781
2014-09-03,4.6929156382013
2014-09-04,4.677949698735504
2014-09-05,4.662619903657506
2014-09-08,4.64711454402515
2014-09-09,4.631651260121276
2014-09-10,4.61647362779202
2014-09-11,4.601847189615832
2014-09-12,4.588055003849491
2014-09-15,4.575392793652885
2014-09-16,4.564163787064835
2014-09-17,4.5546733444320875
2014-09-18,4.547223474360218
2014-09-19,4.542107341672931
2014-09-22,4.539603871286894
2014-09-23,4.539972550323158
2014-09-24,4.543448527213482
2014-09-25,4.550238101088037
2014-09-26,4.560514687455457
2014-09-29,4.574415337247026
2014-09-30,4.592037875866368
2014-10-01,4.613438717166107
2014-10-02,4.638631394489527
2014-10-03,4.667585837316194
2014-10-06,4.700228407898276
2014-10-07,4.7364426978428575
2014-10-08,4.776071070164378
2014-10-09,4.818916918179167
2014-10-10,4.864747599015292
2014-10-13,4.913297986727769
2014-10-14,4.964274578289936
2014-10-15,15.017360075301797
2014-10-16,15.0722183553179
2014-10-17,15.128499739422253
2014-10-20,15.185846457207191
2014-10-21,5.243898206751286
2014-10-22,5.30229770560626
2014-10-23,5.3606961292249915
2014-10-24,5.418758335681489
2014-10-27,5.476167779902116
2014-10-28,5.532631026858218
2014-10-29,5.587881781142867
2014-10-30,5.641684359911266
2014-10-31,5.693836547120173
2014-11-03,5.744171779141102
2014-11-04,5.792560624910346
2014-11-05,5.838911537558602
2014-11-06,5.8831708686678565
2014-11-07,5.925322150655259
2014-11-10,5.965384667003882
2014-11-11,6.003411343872486
2014-11-12,6.039486009751362
2014-11-13,6.0737200820337565
2014-11-14,6.106248750405906
2014-11-17,6.1372267366084
2014-11-18,6.166823718200458
2014-11-19,6.195219510310772
2014-11-20,6.222599103860474
2014-11-21,6.249147661309088
2014-11-24,6.275045571554434
2014-11-25,6.3004636642017795
2014-11-26,6.325558680035309
2014-11-27,6.35046908924284
2014-11-28,6.375311341867563
2014-12-01,6.400176626226748
2014-12-02,6.425128200819252
2014-12-03,6.45019935374072
2014-12-04,6.4753920310641355
2014-12-05,6.500676162269077
2014-12-08,6.525989696877999
2014-12-09,6.551239352254964
2014-12-10,6.576302058319181
2014-12-11,6.601027071000992
2014-12-12,6.625238712893918
2014-12-15,6.648739686995312
2014-12-16,6.6713148979260914
2014-12-17,6.6927357048020575
2014-12-18,6.71276452119659
2014-12-19,6.731159670557877
2014-12-22,6.747680400162711
2014-12-23,6.762091953307706
2014-12-24,6.774170598024195
2014-12-25,6.783708511184339
2014-12-26,6.790518419432704
2014-12-29,6.794437902880854
2014-12-30,6.7953332738559915
2014-12-31,6.793102951075227
2015-01-01,6.7876802592685745
2015-01-02,6.779035595308747
2015-01-05,6.767177914110429
2015-01-06,6.752155500698618
2015-01-07,6.734056008659601
2015-01-08,6.7130057594106995
2015-01-09,6.6891683110793005
2015-01-12,6.662742319988219
2015-01-13,6.633958731527537
2015-01-14,6.603077350282669
2015-01-15,6.570382851431121
2015-01-16,6.536180306378446
2015-01-19,6.500790305163358
2015-01-20,6.46454376613706
2015-01-21,6.4277765296559375
2015-01-22,6.390823836897209
2015-01-23,6.354014797329437
2015-01-26,6.317666948794426
2015-01-27,6.2820810125746664
2015-01-28,6.2475359422622185
2015-01-29,6.214284359776585
2015-01-30,6.182548464607551
2015-02-02,6.152516493423632
2015-02-03,6.124339796759809
2015-02-04,6.09813058778206
2015-02-05,6.0739604053461695
2015-02-06,6.051859319972561
2015-02-09,6.031815897210004
2015-02-10,6.013777918432831
2015-02-11,5.997653844687973
2015-02-12,5.98331499505931
2015-02-13,5.970598397420358
2015-02-16,5.959310256666425
2015-02-17,5.949229973800366
2015-02-18,5.940114638818606
2015-02-19,5.931703911408158
2015-02-20,5.923725196192726
2015-02-23,5.915899013797182
2015-02-24,5.9079444654398365
2015-02-25,5.899584687178921
2015-02-26,5.890552190362981
2015-02-27,5.880593987255662
2015-03-02,5.8694764051746375
2015-03-03,5.856989498717013
2015-03-04,5.842950977616828
2015-03-05,5.827209577338178
2015-03-06,5.809647810463827
2015-03-09,5.790184049079754
2015-03-10,5.768773901443999
2015-03-11,5.7454108600090015
2015-03-12,5.7201262120712055
2015-03-13,5.692988218673783
2015-03-16,5.664100581608672
2015-03-17,5.633600232175621
2015-03-18,5.601654488490678
2015-03-19,5.568457640338408
2015-03-20,5.534227031594665
2015-03-23,5.499198719895713
2015-03-24,5.463622801307284
2015-03-25,5.427758494097824
2015-03-26,5.391869080220969
2015-03-27,5.356216805675968
2015-03-30,5.321057841493086
2015-03-31,5.2866374056740195
2015-04-01,5.253185143032474
2015-04-02,5.22091085459655
2015-04-03,5.190000661154893
2015-04-06,5.160613676792328
2015-04-07,5.13287925804019
2015-04-08,5.106894882761373
2015-04-09,5.082724700325488
2015-04-10,5.060398781252942
2015-04-13,5.039913080578703
2015-04-14,5.021230114980174
2015-04-15,5.004280339507938
2015-04-16,4.988964195829567
2015-04-17,4.975154790519719
2015-04-20,4.9627011493650866
2015-04-21,4.951431982146891
2015-04-22,4.941159882142376
2015-04-23,4.931685875850039
2015-04-24,4.922804231362952
2015-04-27,4.914307428529545
2015-04-28,4.905991190656051
2015-04-29,4.897659476086207
2015-04-30,4.889129328570997
2015-05-01,4.880235487903744
2015-05-04,4.870834666795089
2015-05-05,4.8608094063115015
2015-05-06,4.850071430277332
2015-05-07,4.838564428687575
2015-05-08,4.826266211209202
2015-05-11,4.813190184049081
2015-05-12,4.799386116599078
2015-05-13,4.784940178078604
2015-05-14,4.769974238612805
2015-05-15,4.7546444435348025
2015-05-18,4.739139083902454
2015-05-19,4.723675799998578
2015-05-20,4.708498167669318
2015-05-21,4.693871729493133
2015-05-22,4.680079543726792
2015-05-25,4.667417333530183
2015-05-26,4.656188326942135
2015-05-27,4.646697884309388
2015-05-28,4.639248014237518
2015-05-29,4.634131881550233
2015-06-01,4.631628411164194
2015-06-02,4.63199709020046
2015-06-03,4.635473067090782
2015-06-04,4.642262640965337
2015-06-05,4.652539227332758
2015-06-08,4.666439877124324
2015-06-09,4.684062415743669
2015-06-10,4.705463257043408
2015-06-11,4.730655934366823
2015-06-12,4.759610377193495
2015-06-15,4.792252947775576
2015-06-16,4.828467237720166
2015-06-17,4.86809561004167
2015-06-18,4.910941458056468
2015-06-19,4.956772138892602
2015-06-22,5.0053225266050685
2015-06-23,5.056299118167235
2015-06-24,5.109384615179107
2015-06-25,5.1642428951951995
2015-06-26,5.220524279299554
2015-06-29,5.277870997084503
2015-06-30,5.335922746628586
2015-07-01,5.394322245483572
2015-07-02,5.4527206691022805
2015-07-03,5.510782875558789
2015-07-06,5.568192319779428
2015-07-07,5.62465556673552
2015-07-08,5.679906321020168
2015-07-09,5.733708899788577
2015-07-10,5.785861086997463
2015-07-13,5.836196319018403
2015-07-14,5.884585164787655
2015-07-15,5.930936077435893
2015-07-16,5.975195408545157
2015-07-17,6.01734669053256
2015-07-20,6.057409206881174
2015-07-21,6.095435883749786
2015-07-22,6.131510549628662
2015-07-23,6.16574462191105
2015-07-24,6.198273290283207
2015-07-27,6.229251276485701
2015-07-28,6.25884825807776
2015-07-29,6.287244050188072
2015-07-30,6.314623643737774
2015-07-31,6.341172201186394
2015-08-03,6.3670701114317305
2015-08-04,6.392488204079082
2015-08-05,6.417583219912615
2015-08-06,6.442493629120141
2015-08-07,6.467335881744863
2015-08-10,6.492201166104054
2015-08-11,6.517152740696552
2015-08-12,6.54222389361802
2015-08-13,6.5674165709414405
2015-08-14,6.592700702146377
2015-08-17,6.618014236755304
2015-08-18,6.64326389213226
2015-08-19,6.66832659819648
2015-08-20,6.693051610878297
2015-08-21,6.717263252771214
2015-08-24,6.740764226872613
2015-08-25,6.763339437803396
2015-08-26,6.7847602446793545
2015-08-27,6.80478906107389
2015-08-28,6.823184210435177
2015-08-31,6.839704940040009
2015-09-01,6.854116493185007
2015-09-02,6.866195137901494
2015-09-03,6.87573305106164
2015-09-04,6.882542959310005
2015-09-07,6.886462442758155
2015-09-08,6.887357813733292
2015-09-09,6.885127490952527
2015-09-10,6.879704799145875
2015-09-11,6.8710601351860445
2015-09-14,6.859202453987731
2015-09-15,6.844180040575922
2015-09-16,6.826080548536898
2015-09-17,6.8050302992880045
2015-09-18,6.781192850956595
2015-09-21,6.754766859865513
2015-09-22,6.725983271404843
2015-09-23,6.695101890159964
2015-09-24,6.662407391308414
2015-09-25,6.628204846255755
2015-09-28,6.592814845040652
2015-09-29,6.556568306014354
2015-09-30,6.519801069533245
2015-10-01,6.482848376774502
2015-10-02,6.446039337206747
2015-10-05,6.4096914886717276
2015-10-06,6.374105552451961
2015-10-07,6.339560482139525
2015-10-08,6.306308899653886
2015-10-09,6.274573004484852
2015-10-12,6.244541033300939
2015-10-13,6.216364336637111
2015-10-14,6.19015512765936
2015-10-15,6.16598494522347
2015-10-16,6.143883859849861
2015-10-19,6.12384043708731
2015-10-20,6.105802458310128
2015-10-21,6.089678384565274
2015-10-22,6.075339534936614
2015-10-23,6.0626229372976566
2015-10-26,6.051334796543726
2015-10-27,6.041254513677668
2015-10-28,6.032139178695904
2015-10-29,6.023728451285458
2015-10-30,6.015749736070028
2015-11-02,6.00792355367448
2015-11-03,5.999969005317139
2015-11-04,5.991609227056219
2015-11-05,5.982576730240279
2015-11-06,5.972618527132966
2015-11-09,5.961500945051936
2015-11-10,5.949014038594311
2015-11-11,5.934975517494132
2015-11-12,5.919234117215474
2015-11-13,5.901672350341124
2015-11-16,5.882208588957059
2015-11-17,5.8607984413212995
2015-11-18,5.837435399886308
2015-11-19,5.812150751948506
2015-11-20,5.785012758551083
2015-11-23,5.756125121485972
2015-11-24,5.725624772052922
2015-11-25,5.6936790283679795
2015-11-26,5.660482180215708
2015-11-27,5.626251571471966
2015-11-30,5.591223259773014
2015-12-01,5.555647341184584
2015-12-02,5.519783033975124
2015-12-03,5.483893620098277
2015-12-04,5.448241345553262
2015-12-07,5.413082381370388
2015-12-08,5.378661945551327
2015-12-09,5.345209682909768
2015-12-10,5.312935394473844
2015-12-11,5.282025201032201
2015-12-14,5.252638216669622
2015-12-15,5.224903797917485
2015-12-16,5.198919422638679
2015-12-17,5.174749240202784
2015-12-18,5.1524233211302475
2015-12-21,5.131937620455999
2015-12-22,5.113254654857471
2015-12-23,5.096304879385243
2015-12-24,5.080988735706865
2015-12-25,5.067179330397017
2015-12-28,5.05472568924239
2015-12-29,5.043456522024192
2015-12-30,5.033184422019674
2015-12-31,5.023710415727341
2016-01-01,5.014828771240253
2016-01-04,5.006331968406846
2016-01-05,4.998015730533352
2016-01-06,4.989684015963507
2016-01-07,4.981153868448297
2016-01-08,4.972260027781045
2016-01-11,4.96285920667239
2016-01-12,4.952833946188802
2016-01-13,4.942095970154632
2016-01-14,4.930588968564876
2016-01-15,4.918290751086505
2016-01-18,4.905214723926382
2016-01-19,4.891410656476382
2016-01-20,4.876964717955901
2016-01-21,4.861998778490102
2016-01-22,4.846668983412107
2016-01-25,4.831163623779751
2016-01-26,4.815700339875875
2016-01-27,4.800522707546622
2016-01-28,4.78589626937043
2016-01-29,4.7721040836040896
2016-02-01,4.759441873407487
2016-02-02,4.748212866819434
2016-02-03,4.73872242418669
2016-02-04,4.7312725541148195
2016-02-05,4.726156421427533
2016-02-08,4.723652951041497
2016-02-09,4.72402163007776
2016-02-10,4.727497606968083
2016-02-11,4.734287180842636
2016-02-12,4.7445637672100585
2016-02-15,4.758464417001627
2016-02-16,4.776086955620965
2016-02-17,4.7974877969207075
2016-02-18,4.822680474244123
2016-02-19,4.851634917070789
2016-02-22,4.884277487652876
2016-02-23,4.920491777597459
2016-02-24,4.96012014991897
2016-02-25,5.002965997933767
2016-02-26,5.048796678769893
2016-02-29,5.097347066482379
2016-03-01,5.148323658044536
2016-03-02,5.201409155056397
2016-03-03,5.256267435072512
2016-03-04,5.312548819176842
2016-03-07,5.369895536961791
2016-03-08,5.427947286505898
2016-03-09,5.48634678536086
2016-03-10,5.544745208979593
2016-03-11,5.602807415436101
2016-03-14,5.6602168596567175
2016-03-15,5.716680106612832
2016-03-16,5.771930860897479
2016-03-17,5.825733439665866
2016-03-18,5.877885626874774
2016-03-21,5.928220858895693
2016-03-22,5.976609704664945
2016-03-23,6.022960617313202
2016-03-24,6.067219948422449
2016-03-25,6.10937123040986
2016-03-28,6.149433746758483
2016-03-29,6.187460423627079
2016-03-30,6.223535089505962
2016-03-31,6.257769161788357
2016-04-01,6.2902978301605
2016-04-04,6.321275816363001
2016-04-05,6.350872797955053
2016-04-06,6.379268590065367
2016-04-07,6.406648183615075
2016-04-08,6.433196741063689
2016-04-11,6.459094651309036
2016-04-12,6.484512743956382
2016-04-13,6.50960775978991
2016-04-14,6.534518168997446
2016-04-15,6.559360421622163
2016-04-18,6.584225705981349
2016-04-19,6.609177280573858
2016-04-20,6.634248433495316
2016-04-21,6.659441110818736
2016-04-22,6.684725242023682
2016-04-25,6.710038776632599
2016-04-26,6.735288432009565
2016-04-27,6.760351138073786
2016-04-28,6.785076150755593
2016-04-29,6.809287792648519
2016-05-02,6.832788766749917
2016-05-03,6.8553639776806925
2016-05-04,6.8767847845566585
2016-05-05,6.896813600951186
2016-05-06,6.915208750312474
2016-05-09,6.931729479917311
2016-05-10,6.946141033062305
2016-05-11,6.958219677778795
2016-05-12,6.967757590938941
2016-05-13,6.974567499187304
2016-05-16,6.978486982635456
2016-05-17,6.979382353610593
2016-05-18,6.977152030829828
2016-05-19,6.971729339023176
2016-05-20,6.963084675063345
2016-05-23,6.951226993865031
2016-05-24,6.936204580453222
2016-05-25,6.918105088414202
2016-05-26,6.897054839165301
2016-05-27,6.873217390833896
2016-05-30,6.84679139974282
2016-05-31,6.818007811282138
2016-06-01,6.787126430037264
2016-06-02,6.754431931185722
2016-06-03,6.720229386133047
2016-06-06,6.684839384917945
2016-06-07,6.648592845891662
2016-06-08,6.611825609410539
2016-06-09,6.574872916651811
2016-06-10,6.53806387708404
2016-06-13,6.501716028549021
2016-06-14,6.466130092329269
2016-06-15,6.43158502201682
2016-06-16,6.39833343953118
2016-06-17,6.3665975443621585
2016-06-20,6.336565573178233
2016-06-21,6.308388876514406
2016-06-22,6.282179667536666
2016-06-23,6.2580094851007715
2016-06-24,6.235908399727166
2016-06-27,6.21586497696461
2016-06-28,6.197826998187429
2016-06-29,6.1817029244425745
2016-06-30,6.167364074813914
2016-07-01,6.154647477174957
2016-07-04,6.143359336421027
2016-07-05,6.133279053554968
2016-07-06,6.124163718573205
2016-07-07,6.115752991162759
2016-07-08,6.107774275947329
2016-07-11,6.099948093551783
2016-07-12,6.0919935451944385
2016-07-13,6.08363376693352
2016-07-14,6.074601270117582
2016-07-15,6.064643067010265
2016-07-18,6.053525484929235
2016-07-19,6.041038578471615
2016-07-20,6.0270000573714295
2016-07-21,6.011258657092771
2016-07-22,5.993696890218428
2016-07-25,5.9742331288343555
2016-07-26,5.952822981198605
2016-07-27,5.929459939763603
2016-07-28,5.904175291825801
2016-07-29,5.87703729842839
2016-08-01,5.848149661363274
2016-08-02,5.817649311930217
2016-08-03,5.785703568245287
2016-08-04,5.752506720093009
2016-08-05,5.71827611134926
2016-08-08,5.683247799650322
2016-08-09,5.647671881061885
2016-08-10,5.611807573852427
2016-08-11,5.575918159975578
2016-08-12,5.540265885430562
2016-08-15,5.505106921247688
2016-08-16,5.470686485428629
2016-08-17,5.437234222787069
2016-08-18,5.404959934351151
2016-08-19,5.374049740909501
2016-08-22,5.3446627565469225
2016-08-23,5.316928337794791
2016-08-24,5.290943962515974
2016-08-25,5.26677378008009
2016-08-26,5.244447861007544
2016-08-29,5.223962160333296
2016-08-30,5.205279194734776
2016-08-31,5.188329419262539
2016-09-01,5.173013275584163
2016-09-02,5.15920387027432
2016-09-05,5.1467502291196885
2016-09-06,5.13548106190149
2016-09-07,5.125208961896976
2016-09-08,5.11573495560464
2016-09-09,5.106853311117555
2016-09-12,5.098356508284146
2016-09-13,5.090040270410651
2016-09-14,5.0817085558408115
2016-09-15,5.073178408325599
2016-09-16,5.064284567658345
2016-09-19,5.054883746549693
2016-09-20,5.0448584860661025
2016-09-21,5.034120510031931
2016-09-22,5.022613508442179
2016-09-23,5.010315290963805
2016-09-26,4.997239263803682
2016-09-27,4.983435196353683
2016-09-28,4.968989257833202
2016-09-29,4.954023318367406
2016-09-30,4.938693523289407
2016-10-03,4.923188163657051
2016-10-04,4.907724879753179
2016-10-05,4.892547247423919
2016-10-06,4.877920809247731
2016-10-07,4.864128623481393
2016-10-10,4.851466413284784
2016-10-11,4.840237406696737
2016-10-12,4.83074696406399
2016-10-13,4.823297093992118
2016-10-14,4.818180961304835
2016-10-17,4.815677490918796
2016-10-18,4.816046169955061
2016-10-19,4.819522146845384
2016-10-20,4.826311720719938
2016-10-21,4.836588307087362
2016-10-24,4.850488956878924
2016-10-25,4.86811149549827
2016-10-26,4.889512336798004
2016-10-27,4.914705014121423
2016-10-28,4.943659456948096
2016-10-31,4.976302027530171
2016-11-01,5.012516317474759
2016-11-02,5.052144689796278
2016-11-03,5.094990537811059
2016-11-04,5.1408212186471935
2016-11-07,5.189371606359679
2016-11-08,5.240348197921826
2016-11-09,5.2934336949336975
2016-11-10,5.348291974949801
2016-11-11,5.404573359054154
2016-11-14,5.461920076839091
2016-11-15,5.519971826383188
2016-11-16,5.578371325238173
2016-11-17,5.636769748856893
2016-11-18,5.69483195531339
2016-11-21,5.752241399534028
2016-11-22,5.808704646490131
2016-11-23,5.863955400774768
2016-11-24,5.917757979543176
2016-11-25,5.969910166752063
2016-11-28,6.020245398773002
2016-11-29,6.068634244542255
2016-11-30,6.114985157190493
2016-12-01,6.159244488299758
2016-12-02,6.201395770287168
2016-12-05,6.241458286635774
2016-12-06,6.279484963504387
2016-12-07,6.315559629383269
2016-12-08,6.349793701665651
2016-12-09,6.382322370037807
2016-12-12,6.413300356240295
2016-12-13,6.442897337832354
2016-12-14,6.471293129942674
2016-12-15,6.498672723492371
2016-12-16,6.52522128094099
2016-12-19,6.551119191186336
2016-12-20,6.5765372838336775
2016-12-21,6.6016322996672105
2016-12-22,6.626542708874746
2016-12-23,6.651384961499463
2016-12-26,6.6762502458586495
2016-12-27,6.7012018204511525
2016-12-28,6.726272973372621
2016-12-29,6.751465650696036
2016-12-30,6.776749781900978
2017-01-02,6.802063316509904
2017-01-03,6.827312971886865
2017-01-04,6.852375677951081
2017-01-05,6.877100690632898
2017-01-06,6.901312332525819
2017-01-09,6.924813306627213
2017-01-10,6.9473885175579975
2017-01-11,6.968809324433955
2017-01-12,6.98883814082849
2017-01-13,7.007233290189775
2017-01-16,7.023754019794612
2017-01-17,7.038165572939606
2017-01-18,7.050244217656096
2017-01-19,7.059782130816242
2017-01-20,7.066592039064607
2017-01-23,7.070511522512757
2017-01-24,7.071406893487893
2017-01-25,7.0691765707071275
2017-01-26,7.063753878900476
2017-01-27,7.0551092149406465
2017-01-30,7.043251533742329
2017-01-31,7.028229120330523
2017-02-01,7.010129628291499
2017-02-02,6.989079379042597
2017-02-03,6.965241930711197
2017-02-06,6.938815939620115
