date,swap_spread_10y
2013-04-25,-3.81348720450829
2013-04-26,-3.8505399549966968
2013-04-29,-3.8885144008411427
2013-04-30,-3.9270798296537612
2013-05-01,-3.965901134111551
2013-05-02,-4.004644328889723
2013-05-03,-4.042982078105646
2013-05-06,-4.0805991293267265
2013-05-07,-4.11719755177867
2013-05-08,-4.152501679950571
2013-05-09,-4.186262669262386
2013-05-10,-4.218262577733177
2013-05-13,-4.248317896525158
2013-05-14,-4.276282462666199
2013-05-15,-4.302049698971181
2013-05-16,-4.325554138963319
2013-05-17,-4.3467722081934435
2013-05-20,-4.365722247505122
2013-05-21,-4.382463778222704
2013-05-22,-4.397096023668449
2013-05-23,-4.409755715564948
2013-05-24,-4.420614227475961
2013-05-27,-4.429874090219796
2013-05-28,-4.437764955907158
2013-05-29,-4.444539087683339
2013-05-30,-4.450466461191556
2013-05-31,-4.455829571047424
2013-06-03,-4.460918041084011
2013-06-04,-4.466023140687294
2013-06-05,-4.47143231112558
2013-06-06,-4.477423805353439
2013-06-07,-4.484261542350603
2013-06-10,-4.49219027268724
2013-06-11,-4.501431145774864
2013-06-12,-4.512177761289365
2013-06-13,-4.524592777694634
2013-06-14,-4.538805139839485
2013-06-17,-4.5549079754601225
2013-06-18,-4.572957197332444
2013-06-19,-4.592970834037949
2013-06-20,-4.614929098102359
2013-06-21,-4.6387751859140955
2013-06-24,-4.664416789609208
2013-06-25,-4.691728287297869
2013-06-26,-4.720553564872658
2013-06-27,-4.7507094104368495
2013-06-28,-4.781989411357967
2013-07-01,-4.814168274302848
2013-07-02,-4.84700648053232
2013-07-03,-4.880255182382219
2013-07-04,-4.913661242356841
2013-07-05,-4.9469723136962696
2013-07-08,-4.979941860700449
2013-07-09,-5.012334018509413
2013-07-10,-5.043928195423027
2013-07-11,-5.074523326126784
2013-07-12,-5.103941691269324
2013-07-15,-5.132032227572306
2013-07-16,-5.158673262873561
2013-07-17,-5.1837746220088885
2013-07-18,-5.207279062001027
2013-07-19,-5.229163008400809
2013-07-22,-5.249436578552267
2013-07-23,-5.268142891758852
2013-07-24,-5.285356680532847
2013-07-25,-5.3011822310374015
2013-07-26,-5.315750694206704
2013-07-29,-5.329216821593519
2013-07-30,-5.341755191497783
2013-07-31,-5.353556001150454
2013-08-01,-5.364820509462223
2013-08-02,-5.375756221925985
2013-08-05,-5.386571914545717
2013-08-06,-5.397472597048557
2013-08-07,-5.408654517054138
2013-08-08,-5.42030030629688
2013-08-09,-5.432574367433241
2013-08-12,-5.445618595465361
2013-08-13,-5.459548521462316
2013-08-14,-5.474449958182415
2013-08-15,-5.490376217551675
2013-08-16,-5.507345958921655
2013-08-19,-5.525341714828264
2013-08-20,-5.544309127839452
2013-08-21,-5.564156918268745
2013-08-22,-5.584757588312227
2013-08-23,-5.6059488538153275
2013-08-26,-5.627535780672252
2013-08-27,-5.6492935890812035
2013-08-28,-5.6709710757917495
2013-08-29,-5.692294592341363
2013-08-30,-5.712972506323209
2013-09-02,-5.732700063170661
2013-09-03,-5.751164557972324
2013-09-04,-5.768050720600257
2013-09-05,-5.783046213066385
2013-09-06,-5.795847135603162
2013-09-09,-5.806163437542839
2013-09-10,-5.813724130654601
2013-09-11,-5.818282206160628
2013-09-12,-5.819619162122838
2013-09-13,-5.817549055166621
2013-09-16,-5.811921999446088
2013-09-17,-5.802627046184764
2013-09-18,-5.78959438884479
2013-09-19,-5.772796851760036
2013-09-20,-5.752250633666997
2013-09-23,-5.728015291718559
2013-09-24,-5.700192965996536
2013-09-25,-5.668926858969248
2013-09-26,-5.634398998491796
2013-09-27,-5.596827326545105
2013-09-30,-5.556462168691901
2013-10-01,-5.5135821509469345
2013-10-02,-5.468489641187791
2013-10-03,-5.421505801170937
2013-10-04,-5.372965342491705
2013-10-07,-5.323211085297448
2013-10-08,-5.272588422124666
2013-10-09,-5.221439790815441
2013-10-10,-5.170099260046362
2013-10-11,-5.118887328584059
2013-10-14,-5.068106035013032
2013-10-15,-5.018034468450249
2013-10-16,-4.9689247627886735
2013-10-17,-4.920998647454641
2013-10-18,-4.874444616708923
2013-10-21,-4.829415767381081
2013-10-22,-4.786028341839561
2013-10-23,-4.744360999219504
2013-10-24,-4.704454823726397
2013-10-25,-4.666314064481528
2013-10-28,-4.629907587155226
2013-10-29,-4.595171003822466
2013-10-30,-4.562009434340641
2013-10-31,-4.530300840347324
2013-11-01,-4.499899861942878
2013-11-04,-4.470642077473917
2013-11-05,-4.442348598754914
2013-11-06,-4.4148309077142445
2013-11-07,-4.387895835949559
2013-11-08,-4.361350586112903
2013-11-11,-4.335007693466686
2013-11-12,-4.308689827367991
2013-11-13,-4.282234335822128
2013-11-14,-4.255497441528945
2013-11-15,-4.2283580049239795
2013-11-18,-4.200720778450897
2013-11-19,-4.1725190865213095
2013-11-20,-4.143716877121534
2013-11-21,-4.114310103588611
2013-11-22,-4.084327408453062
2013-11-25,-4.053830095172184
2013-11-26,-4.022911387781739
2013-11-27,-3.9916949926980334
2013-11-28,-3.9603329908286318
2013-11-29,-3.929003101524895
2013-12-02,-3.8979053724721098
2013-12-03,-3.867258361116259
2013-12-04,-3.8372948834457623
2013-12-05,-3.8082574146806407
2013-12-06,-3.780393233499444
2013-12-09,-3.7539494067168167
2013-12-10,-3.72916771470714
2013-12-11,-3.70627961928571
2013-12-12,-3.685501375178853
2013-12-13,-3.66702938364934
2013-12-16,-3.651035882341274
2013-12-17,-3.6376650590568262
2013-12-18,-3.6270296690977792
2013-12-19,-3.619208226154998
2013-12-20,-3.6142428256951153
2013-12-23,-3.6121376475907723
2013-12-24,-3.6128581716049655
2013-12-25,-3.616331125527697
2013-12-26,-3.622445171541713
2013-12-27,-3.631052322041382
2013-12-30,-3.6419700619231135
2013-12-31,-3.654984140584538
2014-01-01,-3.669851983780856
2014-01-02,-3.6863066633455515
2014-01-03,-3.704061351826053
2014-01-06,-3.7228141795263947
2014-01-07,-3.742253403475171
2014-01-08,-3.76206279160444
2014-01-09,-3.7819271210554968
2014-01-10,-3.801537687106501
2014-01-13,-3.8205977187936977
2014-01-14,-3.8388275988806537
2014-01-15,-3.8559697893901177
2014-01-16,-3.8717933693817885
2014-01-17,-3.8860980989321354
2014-01-20,-3.8987179322085925
2014-01-21,-3.909523912958224
2014-01-22,-3.918426397448109
2014-01-23,-3.9253765626754036
2014-01-24,-3.9303671712615036
2014-01-27,-3.9334325785944686
2014-01-28,-3.9346479822126335
2014-01-29,-3.93412792785122
2014-01-30,-3.9320241007233645
2014-01-31,-3.928522444203682
2014-02-03,-3.9238396608629995
2014-02-04,-3.918219162520395
2014-02-05,-3.9119265464062027
2014-02-06,-3.9052446834662446
2014-02-07,-3.898468512110179
2014-02-10,-3.891899636176039
2014-02-11,-3.8858408294428566
2014-02-12,-3.880590550606672
2014-02-13,-3.8764375722115423
2014-02-14,-3.873655824606947
2014-02-17,-3.872499551632943
2014-02-18,-3.873198868502504
2014-02-19,-3.8759558043762494
2014-02-20,-3.880940902567284
2014-02-21,-3.8882904403566583
2014-02-24,-3.8981043182596737
2014-02-25,-3.9104446554942114
2014-02-26,-3.9253351146216624
2014-02-27,-3.942760964125495
2014-02-28,-3.9626698733401
2014-03-03,-3.9849734199214586
2014-03-04,-4.009549276239096
2014-03-05,-4.036244027933355
2014-03-06,-4.064876565679348
2014-03-07,-4.095241980165467
2014-03-10,-4.127115880644978
2014-03-11,-4.160259049339821
2014-03-12,-4.194422337624717
2014-03-13,-4.229351705417539
2014-03-14,-4.264793302637496
2014-03-17,-4.300498491012691
2014-03-18,-4.336228705935425
2014-03-19,-4.371760061446162
2014-03-20,-4.406887606710499
2014-03-21,-4.441429149431093
2014-03-24,-4.475228570371857
2014-03-25,-4.508158563390734
2014-03-26,-4.540122746881536
2014-03-27,-4.571057105087917
2014-03-28,-4.600930731128449
2014-03-31,-4.629745857497971
2014-04-01,-4.6575371740151885
2014-04-02,-4.684370447390957
2014-04-03,-4.710340470518492
2014-04-04,-4.735568382962264
2014-04-07,-4.760198416685547
2014-04-08,-4.784394132560535
2014-04-09,-4.808334223425141
2014-04-10,-4.832207968185081
2014-04-11,-4.856210428539222
2014-04-14,-4.880537485188919
2014-04-15,-4.905380813776277
2014-04-16,-4.930922902212548
2014-04-17,-4.957332210479654
2014-04-18,-4.984758571423168
2014-04-21,-5.013328926554704
2014-04-22,-5.043143484530377
2014-04-23,-5.074272381894499
2014-04-24,-5.106752916028601
2014-04-25,-5.140587409213679
2014-04-28,-5.1757417505117
2014-04-29,-5.212144649038411
2014-04-30,-5.249687618388144
2014-05-01,-5.288225697751763
2014-05-02,-5.3275789009173105
2014-05-05,-5.367534370139224
2014-05-06,-5.40784919808205
2014-05-07,-5.4482538679575185
2014-05-08,-5.48845624983425
2014-05-09,-5.528146080144615
2014-05-12,-5.566999841855913
2014-05-13,-5.604685954801679
2014-05-14,-5.640870179437509
2014-05-15,-5.675221132918029
2014-05-16,-5.707415813972466
2014-05-19,-5.737145032634866
2014-05-20,-5.764118642469342
2014-05-21,-5.788070476493031
2014-05-22,-5.8087628934696305
2014-05-23,-5.8259908485213145
2014-05-26,-5.839585410944881
2014-05-27,-5.849416662547402
2014-05-28,-5.855395921535949
2014-05-29,-5.857477249778318
2014-05-30,-5.85565821485019
2014-06-02,-5.849979892435634
2014-06-03,-5.840526109078603
2014-06-04,-5.827421939713755
2014-06-05,-5.81083148855644
2014-06-06,-5.790954995530189
2014-06-09,-5.768025323192517
2014-06-10,-5.742303890838959
2014-06-11,-5.71407613289491
2014-06-12,-5.683646567642899
2014-06-13,-5.651333569607697
2014-06-16,-5.617463944392152
2014-06-17,-5.58236740831879
2014-06-18,-5.546371076816722
2014-06-19,-5.509794065072002
2014-06-20,-5.472942302040392
2014-06-23,-5.436103654553875
2014-06-24,-5.39954345202107
2014-06-25,-5.3635004942498625
2014-06-26,-5.3281836153640025
2014-06-27,-5.293768865830214
2014-06-30,-5.260397362473107
2014-07-01,-5.228173843268049
2014-07-02,-5.1971659499224625
2014-07-03,-5.167404247052342
2014-07-04,-5.13888297240924
2014-07-07,-5.111561498393569
2014-07-08,-5.085366471278867
2014-07-09,-5.060194581437806
2014-07-10,-5.035915905658724
2014-07-11,-5.012377751609753
2014-07-14,-4.9894089248584095
2014-07-15,-4.9668243307772
2014-07-16,-4.944429817314579
2014-07-17,-4.922027160110466
2014-07-18,-4.899419088870948
2014-07-21,-4.87641425333849
2014-07-22,-4.852832028610813
2014-07-23,-4.828507062945474
2014-07-24,-4.803293476470503
2014-07-25,-4.777068626300529
2014-07-28,-4.749736362292817
2014-07-29,-4.7212297078978525
2014-07-30,-4.691512912063092
2014-07-31,-4.660582830711962
2014-08-01,-4.628469609695884
2014-08-04,-4.59523665504399
2014-08-05,-4.560979890539785
2014-08-06,-4.525826316858947
2014-08-07,-4.48993190042896
2014-08-08,-4.453478833547183
2014-08-11,-4.416672219856611
2014-08-12,-4.37973625078313
2014-08-13,-4.342909948757159
2014-08-14,-4.306442561777807
2014-08-15,-4.270588700955856
2014-08-18,-4.235603317955156
2014-08-19,-4.201736622634849
2014-08-20,-4.169229042611656
2014-08-21,-4.138306325881815
2014-08-22,-4.109174885077825
2014-08-25,-4.082017477433297
2014-08-26,-4.056989308178125
2014-08-27,-4.034214637007144
2014-08-28,-4.0137839576161864
2014-08-29,-3.995751809265933
2014-09-01,-3.9801352671316224
2014-09-02,-3.9669131450612976
2014-09-03,-3.956025930553333
2014-09-04,-3.947376457542994
2014-09-05,-3.9408313082355
2014-09-08,-3.9362229210178166
2014-09-09,-3.9333523677005315
2014-09-10,-3.931992750252823
2014-09-11,-3.9318931550526655
2014-09-12,-3.9327830917180764
2014-09-15,-3.9343773340270123
2014-09-16,-3.936381072460258
2014-09-17,-3.938495281669085
2014-09-18,-3.9404222017999984
2014-09-19,-3.941870830188565
2014-09-22,-3.9425623195107766
2014-09-23,-3.9422351800638493
2014-09-24,-3.940650187408398
2014-09-25,-3.937594902072953
2014-09-26,-3.9328877152947754
2014-09-29,-3.9263813437073902
2014-09-30,-3.9179657063129176
2014-10-01,-3.9075701287949
2014-10-02,-3.8951648330078066
2014-10-03,-3.8807616830762464
2014-10-06,-3.8644141736864928
2014-10-07,-3.8462166605819417
2014-10-08,-3.8263028477028627
2014-10-09,-3.8048435595606236
2014-10-10,-3.7820438410330373
2014-10-13,-3.758139439548255
2014-10-14,-3.7333927363418025
2014-10-15,-3.7080882038990914
2014-10-16,-3.6825274756320123
2014-10-17,-3.6570241211110317
2014-10-20,-3.6318982256430083
2014-10-21,-3.607470876544841
2014-10-22,-3.5840586600462143
2014-10-23,-3.5619682723309496
2014-10-24,-3.5414913458059027
2014-10-27,-3.5228995873163838
2014-10-28,-3.506440318794532
2014-10-29,-3.4923325028531833
2014-10-30,-3.4807633262793676
2014-10-31,-3.471885403424719
2014-11-03,-3.4658146493490203
2014-11-04,-3.4626288594841426
2014-11-05,-3.4623670188044295
2014-11-06,-3.4650293492839124
2014-11-07,-3.4705780900678223
2014-11-10,-3.47893899056466
2014-11-11,-3.4900034828523285
2014-11-12,-3.5036314866562206
2014-11-13,-3.5196547879540314
2014-11-14,-3.5378809212282194
2014-11-17,-3.5580974757370005
2014-11-18,-3.5800767380953884
2014-11-19,-3.6035805771058036
2014-11-20,-3.6283654722756484
2014-11-21,-3.6541875848938306
2014-11-24,-3.6808077699584034
2014-11-25,-3.7079964286630616
2014-11-26,-3.7355381045330516
2014-11-27,-3.7632357315831446
2014-11-28,-3.7909144499482665
2014-12-01,-3.818424913171405
2014-12-02,-3.8456460215525032
2014-12-03,-3.872487027465254
2014-12-04,-3.8988889711110524
2014-12-05,-3.924825418554451
2014-12-08,-3.9503024878102213
2014-12-09,-3.9753581629564194
2014-12-10,-4.000060910451655
2014-12-11,-4.024507625760981
2014-12-12,-4.0488209517697715
2014-12-15,-4.073146023027675
2014-12-16,-4.097646701368043
2014-12-17,-4.122501378667629
2014-12-18,-4.1478984312457845
2014-12-19,-4.174031417480446
2014-12-22,-4.201094115501169
2014-12-23,-4.229275501202278
2014-12-24,-4.258754768235689
2014-12-25,-4.289696491063365
2014-12-26,-4.322246029584937
2014-12-29,-4.356525269354251
2014-12-30,-4.392628785047549
2014-12-31,-4.430620506767144
2015-01-01,-4.47053095911549
2015-01-02,-4.512355131941314
2015-01-05,-4.556051029457405
2015-01-06,-4.601538931294756
2015-01-07,-4.648701385246254
2015-01-08,-4.697383937232859
2015-01-09,-4.747396589672865
2015-01-12,-4.798515965231245
2015-01-13,-4.85048813914481
2015-01-14,-4.903032090232193
2015-01-15,-4.955843708557114
2015-01-16,-5.008600286757856
2015-01-19,-5.060965412499112
2015-01-20,-5.112594171529397
2015-01-21,-5.16313856459593
2015-01-22,-5.2122530371007905
2015-01-23,-5.259600017962395
2015-01-26,-5.304855363724199
2015-01-27,-5.347713605537397
2015-01-28,-5.387892900205115
2015-01-29,-5.425139591946554
2015-01-30,-5.459232298813338
2015-02-02,-5.489985446628316
2015-02-03,-5.517252183746356
2015-02-04,-5.5409266216553545
2015-02-05,-5.560945359217863
2015-02-06,-5.577288261952173
2015-02-09,-5.589978481902605
2015-02-10,-5.599081718079457
2015-02-11,-5.604704731879521
2015-02-12,-5.606993146049324
2015-02-13,-5.6061285693516
2015-02-16,-5.6023251018777716
2015-02-17,-5.595825287668312
2015-02-18,-5.586895591732166
2015-02-19,-5.575821487494545
2015-02-20,-5.562902247976998
2015-02-23,-5.548445539484176
2015-02-24,-5.532761920133525
2015-02-25,-5.51615934714913
2015-02-26,-5.498937796418792
2015-02-27,-5.48138409539508
2015-03-02,-5.463767066052673
2015-03-03,-5.4463330683837095
2015-03-04,-5.429302026941021
2015-03-05,-5.412864013382284
2015-03-06,-5.397176447013408
2015-03-09,-5.382361963190184
2015-03-10,-5.368506986350112
2015-03-11,-5.355661030666967
2015-03-12,-5.3438367371169875
2015-03-13,-5.333010641394331
2015-03-16,-5.3231246528941805
2015-03-17,-5.314088211170897
2015-03-18,-5.305781073144924
2015-03-19,-5.298056672130689
2015-03-20,-5.29074597872574
2015-03-23,-5.283661783953116
2015-03-24,-5.2766033169713165
2015-03-25,-5.269361103315859
2015-03-26,-5.2617219651361
2015-03-27,-5.25347406232728
2015-03-30,-5.244411872879333
2015-03-31,-5.234341012181627
2015-04-01,-5.223082794406661
2015-04-02,-5.210478444379867
2015-04-03,-5.196392875421821
2015-04-06,-5.180717957384843
2015-04-07,-5.163375209326335
2015-04-08,-5.144317862766049
2015-04-09,-5.1235322540379
2015-04-10,-5.101038517623592
2015-04-13,-5.076890566282334
2015-04-14,-5.051175357996196
2015-04-15,-5.024011463956106
2015-04-16,-4.99554696574037
2015-04-17,-4.9659567232140525
2015-04-20,-4.935439067241105
2015-04-21,-4.904211982805417
2015-04-22,-4.872508858357498
2015-04-23,-4.8405738859387135
2015-04-24,-4.808657203713904
2015-04-27,-4.777009877826955
2015-04-28,-4.745878823877675
2015-04-29,-4.715501769735
2015-04-30,-4.686102360823369
2015-05-01,-4.657885506454373
2015-05-04,-4.63103306127522
2015-05-05,-4.605699929554667
2015-05-06,-4.582010671948706
2015-05-07,-4.560056684739531
2015-05-08,-4.539894010508754
2015-05-11,-4.521541827003422
2015-05-12,-4.504981647819342
2015-05-13,-4.490157254714243
2015-05-14,-4.476975367143332
2015-05-15,-4.465307040257784
2015-05-18,-4.45498976840232
2015-05-19,-4.445830257367401
2015-05-20,-4.437607815564226
2015-05-21,-4.430078302149831
2015-05-22,-4.422978559174489
2015-05-25,-4.416031245265356
2015-05-26,-4.408949980387974
2015-05-27,-4.401444704995024
2015-05-28,-4.39322715250296
2015-05-29,-4.384016331617049
2015-06-01,-4.3735439146027995
2015-06-02,-4.3615594291851485
2015-06-03,-4.34783515531776
2015-06-04,-4.3321706335341394
2015-06-05,-4.314396698865596
2015-06-08,-4.294378963248232
2015-06-09,-4.272020679769244
2015-06-10,-4.247264933820538
2015-06-11,-4.220096119009088
2015-06-12,-4.190540669270365
2015-06-15,-4.158667032781202
2015-06-16,-4.124584887697928
2015-06-17,-4.0884436141748335
2015-06-18,-4.050430051267743
2015-06-19,-4.0107655809250575
2015-06-22,-3.9697025940488735
2015-06-23,-3.9275204053268955
2015-06-24,-3.8845206939637325
2015-06-25,-3.8410225563765237
2015-06-26,-3.7973572641930966
2015-06-29,-3.753862826360079
2015-06-30,-3.7108784577280365
2015-07-01,-3.668739058064491
2015-07-02,-3.6277698050221194
2015-07-03,-3.5882809621685436
2015-07-06,-3.5505629988151717
2015-07-07,-3.514882112149231
2015-07-08,-3.4814762341999743
2015-07-09,-3.450551596611768
2015-07-10,-3.422279915239465
2015-07-13,-3.396796244441045
2015-07-14,-3.3741975378534486
2015-07-15,-3.354541938656079
2015-07-16,-3.33784880812117
2015-07-17,-3.324099486897178
2015-07-20,-3.313238769249918
2015-07-21,-3.30517705667374
2015-07-22,-3.2997931441491097
2015-07-23,-3.2969375801197995
2015-07-24,-3.296436530229077
2015-07-27,-3.2980960652039744
2015-07-28,-3.3017067851973723
2015-07-29,-3.3070486865453463
2015-07-30,-3.3138961723950513
2015-07-31,-3.3220231060927925
2015-08-03,-3.3312078056418373
2015-08-04,-3.3412378789550856
2015-08-05,-3.351914803009982
2015-08-06,-3.363058155295231
2015-08-07,-3.374509413016327
2015-08-10,-3.3861352442607515
2015-08-11,-3.3978302255424313
2015-08-12,-3.4095189316480217
2015-08-13,-3.42115735626947
2015-08-14,-3.4327336352821702
2015-08-17,-3.4442680584534267
2015-08-18,-3.455812369569652
2015-08-19,-3.4674483691745204
2015-08-20,-3.47928584803567
2015-08-21,-3.4914598928325247
2015-08-24,-3.5041276181196963
2015-08-25,-3.517464390123607
2015-08-26,-3.5316596181487188
2015-08-27,-3.546912198103896
2015-08-28,-3.563425699736786
2015-08-31,-3.5814033944468737
2015-09-01,-3.6010432239299224
2015-09-02,-3.622532811322574
2015-09-03,-3.6460446159360105
2015-09-04,-3.6717313301021157
2015-09-07,-3.699721612153806
2015-09-08,-3.7301162432093173
2015-09-09,-3.762984787350861
2015-09-10,-3.7983628251386263
2015-09-11,-3.8362498193673256
2015-09-14,-3.8766076597696544
2015-09-15,-3.9193599202359692
2015-09-16,-3.9643918483069616
2015-09-17,-4.011551092475344
2015-09-18,-4.060649158480377
2015-09-21,-4.111463571573383
2015-09-22,-4.163740707952305
2015-09-23,-4.217199245474692
2015-09-24,-4.271534171617824
2015-09-25,-4.326421275699073
2015-09-28,-4.3815220428113655
2015-09-29,-4.436488858955411
2015-09-30,-4.490970430619061
2015-10-01,-4.54461731768451
2015-10-02,-4.597087476124152
2015-10-05,-4.648051706523751
2015-10-06,-4.69719890605458
2015-10-07,-4.7442410250777565
2015-10-08,-4.788917635033443
2015-10-09,-4.83100002154098
2015-10-12,-4.870294725574018
2015-10-13,-4.906646466002695
2015-10-14,-4.939940388513467
2015-10-15,-4.970103598698944
2015-10-16,-4.9971059507077396
2015-10-19,-5.020960076994627
2015-10-20,-5.04172065914221
2015-10-21,-5.05948295415421
2015-10-22,-5.074380604772183
2015-10-23,-5.086582775964829
2015-10-26,-5.096290672520978
2015-10-27,-5.103733504396034
2015-10-28,-5.109163976890578
2015-10-29,-5.112853391677317
2015-10-30,-5.11508645196693
2015-11-02,-5.116155870573515
2015-11-03,-5.1163568832015835
2015-11-04,-5.115981770861206
2015-11-05,-5.115314494895719
2015-11-06,-5.1146255456871055
2015-11-09,-5.114167101736103
2015-11-10,-5.114168589582665
2015-11-11,-5.114832727060427
2015-11-12,-5.116332122821822
2015-11-13,-5.118806494115391
2015-11-16,-5.122360552657158
2015-11-17,-5.127062595350967
2015-11-18,-5.132943822832734
2015-11-19,-5.139998394609874
2015-11-20,-5.148184215215741
2015-11-23,-5.1574244315794315
2015-11-24,-5.167609608000248
2015-11-25,-5.178600531982184
2015-11-26,-5.190231591982334
2015-11-27,-5.202314657095046
2015-11-30,-5.214643379045141
2015-12-01,-5.2269978287860575
2015-12-02,-5.23914937364826
2015-12-03,-5.250865696482889
2015-12-04,-5.261915855681969
2015-12-07,-5.272075284378127
2015-12-08,-5.281130628544265
2015-12-09,-5.28888432709782
2015-12-10,-5.2951588423981475
2015-12-11,-5.299800456605013
2015-12-14,-5.302682558101917
2015-12-15,-5.303708352408402
2015-12-16,-5.302812943510558
2015-12-17,-5.299964744102543
2015-12-18,-5.295166186608683
2015-12-21,-5.288453720782944
2015-12-22,-5.279897097888217
2015-12-23,-5.269597955663226
2015-12-24,-5.2576877322123305
2015-12-25,-5.244324950330042
2015-12-28,-5.229691926335813
2015-12-29,-5.213990968999533
2015-12-30,-5.197440144358774
2015-12-31,-5.18026869096435
2016-01-01,-5.162712177170229
2016-01-04,-5.145007497367807
2016-01-05,-5.127387807448487
2016-01-06,-5.110077501196185
2016-01-07,-5.093287328732734
2016-01-08,-5.077209755575664
2016-01-11,-5.062014656367241
2016-01-12,-5.047845430983154
2016-01-13,-5.03481562265166
2016-01-14,-5.023006108065471
2016-01-15,-5.012462918436466
2016-01-18,-5.00319573824176
2016-01-19,-4.99517711527575
2016-01-20,-4.988342401811405
2016-01-21,-4.982590432454733
2016-01-22,-4.977784929924662
2016-01-25,-4.973756615786818
2016-01-26,-4.970305989389687
2016-01-27,-4.967206725164559
2016-01-28,-4.964209626310743
2016-01-29,-4.9610470619325335
2016-02-01,-4.957437805137157
2016-02-02,-4.953092181630797
2016-02-03,-4.947717432118377
2016-02-04,-4.941023187444514
2016-02-05,-4.932726952993596
2016-02-08,-4.922559498444717
2016-02-09,-4.9102700505616905
2016-02-10,-4.8956311902593175
2016-02-11,-4.878443360657489
2016-02-12,-4.858538900108416
2016-02-15,-4.835785523120033
2016-02-16,-4.810089182527291
2016-02-17,-4.781396257981444
2016-02-18,-4.749695028609427
2016-02-19,-4.715016401292653
2016-02-22,-4.677433880165697
2016-02-23,-4.637062777364813
2016-02-24,-4.594058679486231
2016-02-25,-4.548615198364901
2016-02-26,-4.500961048381473
2016-02-29,-4.451356505287209
2016-03-01,-4.400089313254605
2016-03-02,-4.347470117289682
2016-03-03,-4.293827507079477
2016-03-04,-4.239502765621597
2016-03-07,-4.1848444214521106
2016-03-08,-4.130202706849325
2016-03-09,-4.075924025973862
2016-03-10,-4.022345536483302
2016-03-11,-3.9697899457393526
2016-03-14,-3.9185606183560298
2016-03-15,-3.8689370856055563
2016-03-16,-3.821171039225602
2016-03-17,-3.775482882613053
2016-03-18,-3.7320589014335805
2016-03-21,-3.6910491035357555
2016-03-22,-3.6525657649694447
2016-03-23,-3.6166827051280435
2016-03-24,-3.583435299828299
2016-03-25,-3.5528212267892014
2016-03-28,-3.52480192375053
2016-03-29,-3.4993047256588334
2016-03-30,-3.4762256342137543
2016-03-31,-3.455432660864306
2016-04-01,-3.4367696733111455
2016-04-04,-3.4200606659210537
2016-04-05,-3.405114366380571
2016-04-06,-3.3917290845636265
2016-04-07,-3.3796977050862114
2016-04-08,-3.3688127224554325
2016-04-11,-3.358871217140635
2016-04-12,-3.349679672309781
2016-04-13,-3.341058534356774
2016-04-14,-3.3328464256276353
2016-04-15,-3.324903924831068
2016-04-18,-3.3171168393527757
2016-04-19,-3.30939890391174
2016-04-20,-3.3016938514996688
2016-04-21,-3.2939768151067295
2016-04-22,-3.2862550321115283
2016-04-25,-3.2785678371386817
2016-04-26,-3.2709859433910626
2016-04-27,-3.2636100266674077
2016-04-28,-3.256568640201439
2016-04-29,-3.250015501833382
2016-05-02,-3.2441262075866697
2016-05-03,-3.2390944372255883
2016-05-04,-3.2351277275882646
2016-05-05,-3.232442898223299
2016-05-06,-3.231261220935743
2016-05-09,-3.2318034301303094
2016-05-10,-3.2342846742219473
2016-05-11,-3.238909509799507
2016-05-12,-3.2458670396480973
2016-05-13,-3.2553262931701683
2016-05-16,-3.2674319432431522
2016-05-17,-3.282300447199248
2016-05-18,-3.300016691533629
2016-05-19,-3.3206312102970434
2016-05-20,-3.3441580360950485
2016-05-23,-3.3705732304128566
2016-05-24,-3.399814126849207
2016-05-25,-3.4317793070298133
2016-05-26,-3.4663293147500376
2016-05-27,-3.5032880995431337
2016-05-30,-3.5424451666654004
2016-05-31,-3.5835583967078772
2016-06-01,-3.626357484955786
2016-06-02,-3.6705479384759174
2016-06-03,-3.7158155579554184
2016-06-06,-3.761831321757081
2016-06-07,-3.8082565816830423
2016-06-08,-3.8547484737059556
2016-06-09,-3.900965442557152
2016-06-10,-3.9465727766413368
2016-06-13,-3.99124804932331
2016-06-14,-4.034686364216332
2016-06-15,-4.076605305661477
2016-06-16,-4.116749501056587
2016-06-17,-4.15489470896698
2016-06-20,-4.19085135588627
2016-06-21,-4.224467454943927
2016-06-22,-4.255630851574157
2016-06-23,-4.284270753941439
2016-06-24,-4.310358519515234
2016-06-27,-4.333907683336761
2016-06-28,-4.354973227949717
2016-06-29,-4.373650109396698
2016-06-30,-4.390071067832888
2016-07-01,-4.40440376490606
2016-07-04,-4.416847302833215
2016-07-05,-4.427628191822042
2016-07-06,-4.436995842913721
2016-07-07,-4.445217672261028
2016-07-08,-4.452573910128699
2016-07-11,-4.459352213373068
2016-07-12,-4.465842183718756
2016-07-13,-4.472329895733856
2016-07-14,-4.479092537982601
2016-07-15,-4.486393268414744
2016-07-18,-4.494476380681809
2016-07-19,-4.503562871839003
2016-07-20,-4.513846493918532
2016-07-21,-4.525490362302911
2016-07-22,-4.538624182870949
2016-07-25,-4.5533421477491824
2016-07-26,-4.569701536413715
2016-07-27,-4.587722045107422
2016-07-28,-4.607385853332736
2016-07-29,-4.628638421828972
2016-08-01,-4.6513900022226355
2016-08-02,-4.675517824727969
2016-08-03,-4.700868917140591
2016-08-04,-4.727263496165106
2016-08-05,-4.754498861084978
2016-08-08,-4.782353710134482
2016-08-09,-4.810592791854116
