maturity,date,nominal_yield,inflation,real_yield,nominal_discount,real_discount
29.0,2020-01-14,0.02962605011104799,0.01941050520181259,0.010215544909235402,0.42351961344625316,0.7436009077629112
30.0,2020-01-14,0.03012605011104799,0.01940394723724799,0.010722102873800002,0.4050351184828983,0.7249423922761054
1.0,2020-01-15,0.01579718220670846,0.019875044285708795,-0.004077862079000336,0.984326938829092,1.004086187871866
2.0,2020-01-15,0.01629718220670846,0.019793951264087162,-0.0034967690573787027,0.9679311072704647,1.0070180500107475
3.0,2020-01-15,0.01679718220670846,0.019736414849596803,-0.002939232642888343,0.9508570467409709,1.0088566883446892
4.0,2020-01-15,0.01729718220670846,0.019691786139333964,-0.0023946039326255032,0.9331505510496533,1.009624435569482
5.0,2020-01-15,0.017797182206708458,0.01965532182797517,-0.0018581396212667134,0.9148584628938504,1.0093339906106478
6.0,2020-01-15,0.018297182206708458,0.01962449169200972,-0.0013273094853012632,0.8960284688514571,1.007995652770106
7.0,2020-01-15,0.01879718220670846,0.019597785413484815,-0.0008006032067763569,0.8767088941145723,1.0056199554787928
8.0,2020-01-15,0.01929718220670846,0.01957422880635354,-0.00027704659964507966,0.8569484981877756,1.002218830766939
9.0,2020-01-15,0.01979718220670846,0.019553156703221972,0.00024402550348648702,0.8367962727430315,0.99780618041611
10.0,2020-01-15,0.02029718220670846,0.01953409466726111,0.0007630875394473505,0.8163012427832009,0.9923981658182605
11.0,2020-01-15,0.020797182206708457,0.019516692391863183,0.0012804898148452738,0.7955122722178758,0.9860133469967118
12.0,2020-01-15,0.021297182206708457,0.019500683850328476,0.0017964983563799816,0.7744778748993589,0.9786727321084384
13.0,2020-01-15,0.021797182206708458,0.01948586225589773,0.002311319950810728,0.753246032103763,0.9703997690368287
14.0,2020-01-15,0.022297182206708458,0.01947206368160034,0.002825118525108118,0.7318640173731127,0.9612202966907885
15.0,2020-01-15,0.02279718220670846,0.019459155977372827,0.0033380262293356312,0.7103782295597898,0.9511624665459895
16.0,2020-01-15,0.02329718220670846,0.01944703105300954,0.0038501511536989177,0.6888340348354434,0.9402566411714051
17.0,2020-01-15,0.02379718220670846,0.01943559937024155,0.004361582836466909,0.6672756183434453,0.9285352743566558
18.0,2020-01-15,0.02429718220670846,0.019424785925987495,0.004872396280720965,0.6457458460879301,0.9160327762159906
19.0,2020-01-15,0.02479718220670846,0.019414527267109984,0.005382654939598476,0.6242861375642786,0.902785365898877
20.0,2020-01-15,0.02529718220670846,0.019404769234276097,0.0058924129724323634,0.6029363495464216,0.8888309140753435
21.0,2020-01-15,0.02579718220670846,0.01939546523114912,0.00640171697555934,0.581734671356393,0.8742087770699128
22.0,2020-01-15,0.026297182206708458,0.019386574878634953,0.006910607328073505,0.5607175318519564,0.8589596243241683
23.0,2020-01-15,0.02679718220670846,0.019378062955751195,0.007419119250957264,0.5399195182796449,0.8431252607348443
24.0,2020-01-15,0.02729718220670846,0.01936989855684714,0.007927283649861318,0.5193733070539411,0.8267484453175677
25.0,2020-01-15,0.02779718220670846,0.019362054414216488,0.008435127792491972,0.49910960643927493,0.8098727075708398
26.0,2020-01-15,0.02829718220670846,0.019354506348619918,0.008942675858088542,0.4791571110306854,0.7925421628509577
27.0,2020-01-15,0.028797182206708457,0.01934723281978574,0.009449949386922715,0.45954246785197855,0.7748013280101844
28.0,2020-01-15,0.029297182206708457,0.01934021455582349,0.009956967650884968,0.44029025381753933,0.7566949384936708
29.0,2020-01-15,0.029797182206708458,0.019333434245488352,0.010463747961220106,0.4214229642361123,0.7382677680329345
30.0,2020-01-15,0.03029718220670846,0.019326876280923753,0.010970305925784705,0.4029610119722427,0.7195644520136019
1.0,2020-01-16,0.015695086352047135,0.01978540177260213,-0.004090315420554994,0.9844274396594497,1.004098692177974
2.0,2020-01-16,0.016195086352047135,0.019704308750980497,-0.0035092223989333614,0.9681287709577211,1.0070431318025554
3.0,2020-01-16,0.016695086352047136,0.019646772336490138,-0.002951685984443002,0.951148327035003,1.0088943799595238
4.0,2020-01-16,0.017195086352047136,0.019602143626227298,-0.002407057274180162,0.9335317120864279,1.0096747296138817
5.0,2020-01-16,0.017695086352047133,0.019565679314868505,-0.001870592962821372,0.9153255983985192,1.0093968404719935
6.0,2020-01-16,0.018195086352047134,0.019534849178903056,-0.0013397628268559218,0.8965775217563342,1.0080709730689366
7.0,2020-01-16,0.018695086352047134,0.01950814290037815,-0.0008130565483310155,0.8773356764663109,1.0057076226013157
8.0,2020-01-16,0.019195086352047135,0.019484586293246873,-0.0002894999411997383,0.8576487112188262,1.002318683528155
9.0,2020-01-16,0.019695086352047135,0.019463514190115307,0.0002315721619318284,0.8375655269842069,0.997918020874067
10.0,2020-01-16,0.020195086352047135,0.019444452154154444,0.0007506341978926918,0.8171350780968469,0.9925217602470905
11.0,2020-01-16,0.020695086352047132,0.019427049878756517,0.0012680364732906152,0.7964061776347111,0.9861484270194514
12.0,2020-01-16,0.021195086352047133,0.01941104133722181,0.001784045014825323,0.7754273081464437,0.9788189959866486
13.0,2020-01-16,0.021695086352047133,0.019396219742791064,0.0022988666092560693,0.7542464387162299,0.9705568831113435
14.0,2020-01-16,0.022195086352047134,0.019382421168493674,0.0028126651835534595,0.7329108492881754,0.9613878969659437
15.0,2020-01-16,0.022695086352047134,0.01936951346426616,0.0033255728877809726,0.7114669630980595,0.9513401604081384
16.0,2020-01-16,0.023195086352047135,0.019357388539902876,0.003837697812144259,0.6899601879816663,0.9404440092312774
17.0,2020-01-16,0.023695086352047135,0.019345956857134885,0.00434912949491225,0.668434767246332,0.9287318724040848
18.0,2020-01-16,0.024195086352047136,0.01933514341288083,0.004859942939166306,0.6469336407067088,0.916238137274688
19.0,2020-01-16,0.024695086352047136,0.01932488475400332,0.005370201598043817,0.6254983163978812,0.9029990023682453
20.0,2020-01-16,0.025195086352047136,0.01931512672116943,0.005879959630877705,0.6041687533897234,0.8890523199457746
21.0,2020-01-16,0.025695086352047137,0.019305822718042456,0.006389263634004681,0.5829832560365865,0.8744374301976219
22.0,2020-01-16,0.026195086352047134,0.019296932365528287,0.006898153986518846,0.5619783799068682,0.8591949887513398
23.0,2020-01-16,0.026695086352047134,0.01928842044264453,0.007406665909402605,0.541188849548522,0.8433667890407314
24.0,2020-01-16,0.027195086352047135,0.019280256043740476,0.00791483030830666,0.5206474881598637,0.8269955809861704
25.0,2020-01-16,0.027695086352047135,0.019272411901109822,0.008422674450937313,0.5003851591508157,0.8101248873608955
26.0,2020-01-16,0.028195086352047136,0.019264863835513252,0.008930222516533883,0.48043071949867666,0.792798819154199
27.0,2020-01-16,0.028695086352047133,0.019257590306679076,0.009437496045368057,0.4608109847251873,0.7750618911841565
28.0,2020-01-16,0.029195086352047133,0.019250572042716824,0.00994451430933031,0.4415507052486414,0.7569588391558368
29.0,2020-01-16,0.029695086352047134,0.019243791732381686,0.010451294619665447,0.42267255379654,0.7385344393033373
30.0,2020-01-16,0.030195086352047134,0.019237233767817087,0.010957852584230047,0.4041971235012114,0.7198333316939773
1.0,2020-01-17,0.01541362900500048,0.019765604615855675,-0.004351975610855194,0.9847045529909384,1.004361459209186
2.0,2020-01-17,0.01591362900500048,0.019684511594234042,-0.003770882589233561,0.9686738982843641,1.0075702759181704
3.0,2020-01-17,0.01641362900500048,0.019626975179743683,-0.0032133461747432014,0.9519517892521079,1.0096866533648148
4.0,2020-01-17,0.016913629005000482,0.019582346469480844,-0.0026687174644803614,0.9345833013666837,1.010732049562007
5.0,2020-01-17,0.01741362900500048,0.01954588215812205,-0.0021322531531215716,0.9166146307779099,1.0107182995634287
6.0,2020-01-17,0.01791362900500048,0.0195150520221566,-0.0016014230171561214,0.898092890915721,1.009654848310799
7.0,2020-01-17,0.01841362900500048,0.019488345743631695,-0.001074716738631215,0.8790659083630763,1.0075513861596013
8.0,2020-01-17,0.01891362900500048,0.01946478913650042,-0.0005511601314999379,0.8595820192246394,1.0044190162348239
9.0,2020-01-17,0.01941362900500048,0.019443717033368852,-3.0088028368371184e-05,0.8396898671893102,1.0002708289228477
10.0,2020-01-17,0.01991362900500048,0.01942465499740799,0.0004889740075924923,0.8194382044481966,0.9951221952416223
11.0,2020-01-17,0.02041362900500048,0.019407252722010063,0.0010063762829904156,0.7988756965847011,0.9889909093975979
12.0,2020-01-17,0.02091362900500048,0.019391244180475355,0.0015223848245251234,0.778050732500662,0.9818972417609472
13.0,2020-01-17,0.02141362900500048,0.01937642258604461,0.0020372064189558697,0.7570112403825704,0.9738639338089494
14.0,2020-01-17,0.02191362900500048,0.01936262401174722,0.00255100499325326,0.7358045106454892,0.9649161526096868
15.0,2020-01-17,0.02241362900500048,0.019349716307519707,0.003063912697480773,0.7144770267201722,0.9550814153476315
16.0,2020-01-17,0.02291362900500048,0.01933759138315642,0.0035760376218440595,0.693074304471805,0.9443894906064867
17.0,2020-01-17,0.02341362900500048,0.01932615970038843,0.004087469304612051,0.6716407409575927,0.932872281001878
18.0,2020-01-17,0.02391362900500048,0.019315346256134375,0.004598282748866107,0.6502194731459141,0.920563690520787
19.0,2020-01-17,0.024413629005000482,0.019305087597256864,0.005108541407743618,0.6288522471328089,0.9074994791822717
20.0,2020-01-17,0.024913629005000482,0.019295329564422977,0.005618299440577505,0.6075792983030001,0.8937171071754125
21.0,2020-01-17,0.025413629005000483,0.019286025561296,0.006127603443704482,0.586439242793303,0.8792555703391832
22.0,2020-01-17,0.02591362900500048,0.019277135208781833,0.006636493796218647,0.5654689805269599,0.8641552286580759
23.0,2020-01-17,0.02641362900500048,0.019268623285898075,0.0071450057191024055,0.5447036099989553,0.848457629317019
24.0,2020-01-17,0.02691362900500048,0.01926045888699402,0.00765317011800646,0.5241763549054478,0.832205325765111
25.0,2020-01-17,0.02741362900500048,0.019252614744363367,0.008161014260637114,0.5039185026258408,0.8154416941648388
26.0,2020-01-17,0.02791362900500048,0.019245066678766798,0.008668562326233684,0.4839593544843455,0.7982107485421176
27.0,2020-01-17,0.02841362900500048,0.01923779314993262,0.009175835855067857,0.46432618763980077,0.7805569558965655
28.0,2020-01-17,0.02891362900500048,0.01923077488597037,0.00968285411903011,0.44504422837854324,0.7625250524769415
29.0,2020-01-17,0.02941362900500048,0.01922399457563523,0.010189634429365248,0.4261366365157809,0.7441598623711614
30.0,2020-01-17,0.02991362900500048,0.019217436611070633,0.010696192393929847,0.4076245005466219,0.7255061195022279
1.0,2020-01-18,0.015211580752436133,0.019833854230082854,-0.0046222734776467204,0.9849035309260574,1.0046329726621983
2.0,2020-01-18,0.015711580752436134,0.01975276120846122,-0.004041180456025088,0.9690654151212353,1.0081151113652074
3.0,2020-01-18,0.016211580752436134,0.019695224793970862,-0.003483644041534728,0.9525289847530807,1.0105057338590955
4.0,2020-01-18,0.016711580752436134,0.019650596083708022,-0.002939015331271888,0.9353389303642586,1.0118254354027936
5.0,2020-01-18,0.01721158075243613,0.01961413177234923,-0.0024025510199130982,0.9175411006002543,1.0120851980312184
6.0,2020-01-18,0.017711580752436132,0.01958330163638378,-0.001871720883947648,0.8991822997172345,1.0112936221329776
7.0,2020-01-18,0.018211580752436132,0.019556595357858874,-0.0013450146054227417,0.8803100841127692,1.009459563740016
8.0,2020-01-18,0.018711580752436133,0.019533038750727597,-0.0008214579982914645,0.8609725591058568,1.0065933047494084
9.0,2020-01-18,0.019211580752436133,0.01951196664759603,-0.00030038589515989783,0.8412181771670473,1.002707130735125
10.0,2020-01-18,0.019711580752436134,0.019492904611635168,0.00021867614080096562,0.8210955387648237,0.9978156278128488
11.0,2020-01-18,0.02021158075243613,0.01947550233623724,0.000736078416198889,0.8006531969512747,0.9919358287217945
12.0,2020-01-18,0.02071158075243613,0.019459493794702534,0.0012520869577335968,0.7799394667590422,0.9850872692682099
13.0,2020-01-18,0.02121158075243613,0.01944467220027179,0.001766908552164343,0.7590022404231782,0.9772919866216395
14.0,2020-01-18,0.021711580752436132,0.0194308736259744,0.0022807071264617333,0.7378888093765963,0.9685744769926049
15.0,2020-01-18,0.022211580752436132,0.019417965921746886,0.0027936148306892464,0.7166456938969803,0.9589616231590816
16.0,2020-01-18,0.022711580752436133,0.0194058409973836,0.003305739755052533,0.6953184812071039,0.9484825985292552
17.0,2020-01-18,0.023211580752436133,0.01939440931461561,0.003817171437820524,0.673951672750319,0.9371687523100137
18.0,2020-01-18,0.023711580752436134,0.019383595870361554,0.00432798488207458,0.6525885412793193,0.9250534791188368
19.0,2020-01-18,0.024211580752436134,0.019373337211484043,0.004838243540952091,0.6312709983100203,0.9121720756378257
20.0,2020-01-18,0.024711580752436135,0.019363579178650156,0.005348001573785979,0.6100394724043471,0.8985615864531823
21.0,2020-01-18,0.025211580752436135,0.01935427517552318,0.005857305576912955,0.588932798656737,0.8842606409352061
22.0,2020-01-18,0.025711580752436132,0.019345384823009012,0.00636619592942712,0.5679881196700447,0.8693092828259061
23.0,2020-01-18,0.026211580752436132,0.019336872900125254,0.006874707852310879,0.5472407982180854,0.8537487940738431
24.0,2020-01-18,0.026711580752436133,0.0193287085012212,0.007382872251214933,0.5267243417050244,0.8376215143645367
25.0,2020-01-18,0.027211580752436133,0.019320864358590546,0.007890716393845587,0.5064703384469349,0.8209706577245645
26.0,2020-01-18,0.027711580752436134,0.019313316292993977,0.008398264459442157,0.48650840571878284,0.803840127518709
27.0,2020-01-18,0.02821158075243613,0.0193060427641598,0.00890553798827633,0.4668661494314676,0.7862743311060298
28.0,2020-01-18,0.02871158075243613,0.019299024500197548,0.009412556252238583,0.4475691352289338,0.7683179953685834
29.0,2020-01-18,0.02921158075243613,0.01929224418986241,0.009919336562573721,0.4286408707252597,0.7500159842731862
30.0,2020-01-18,0.029711580752436132,0.01928568622529781,0.01042589452713832,0.4101027985364759,0.7314131195705751
1.0,2020-01-19,0.015274703825968497,0.01992740223471242,-0.004652698408743923,0.9848413627501963,1.004663539016157
2.0,2020-01-19,0.015774703825968496,0.019846309213090788,-0.0040716053871222915,0.9689430820685233,1.0081764568972247
3.0,2020-01-19,0.016274703825968496,0.01978877279860043,-0.003514068972631932,0.9523486221597427,1.0105979717705076
4.0,2020-01-19,0.016774703825968497,0.01974414408833759,-0.002969440262369092,0.9351027943044646,1.0119485817726994
5.0,2020-01-19,0.017274703825968494,0.019707679776978796,-0.002432975951010302,0.9172515562231746,1.012239172854678
6.0,2020-01-19,0.017774703825968494,0.019676849641013346,-0.001902145815044852,0.8988418092971657,1.0114782502169897
7.0,2020-01-19,0.018274703825968495,0.01965014336248844,-0.0013754395365199457,0.8799211948894919,1.0096745757989536
8.0,2020-01-19,0.018774703825968495,0.019626586755357164,-0.0008518829293886684,0.8605378909921807,1.0068383388242974
9.0,2020-01-19,0.019274703825968496,0.019605514652225597,-0.00033081082625710176,0.8407404103996909,1.0029817339882117
10.0,2020-01-19,0.019774703825968496,0.019586452616264734,0.0001882512097037617,0.8205774015733828,0.9981192587174925
11.0,2020-01-19,0.020274703825968493,0.019569050340866808,0.000705653485101685,0.8000974533180814,0.992267859651454
12.0,2020-01-19,0.020774703825968494,0.0195530417993321,0.0012216620266363928,0.7793489043402372,0.9854469894784963
13.0,2020-01-19,0.021274703825968494,0.019538220204901355,0.0017364836210671392,0.7583796586983476,0.977678605612777
14.0,2020-01-19,0.021774703825968494,0.019524421630603965,0.0022502821953645294,0.7372370080908975,0.9689871282347153
15.0,2020-01-19,0.022274703825968495,0.019511513926376452,0.0027631898995920424,0.7159674618558458,0.9593993681588371
16.0,2020-01-19,0.022774703825968495,0.019499389002013166,0.003275314823955329,0.69461658547941,0.9489444312132701
17.0,2020-01-19,0.023274703825968496,0.019487957319245176,0.00378674650672332,0.6732288483313859,0.9376536036977136
18.0,2020-01-19,0.023774703825968496,0.01947714387499112,0.004297559950977376,0.6518474812603228,0.9255602222553383
19.0,2020-01-19,0.024274703825968497,0.01946688521611361,0.004807818609854887,0.630514344595387,0.9126995307555521
20.0,2020-01-19,0.024774703825968497,0.019457127183279722,0.005317576642688775,0.6092698070135382,0.8991085263294751
21.0,2020-01-19,0.025274703825968498,0.019447823180152746,0.005826880645815751,0.5881526356415347,0.8848257964120738
22.0,2020-01-19,0.025774703825968494,0.019438932827638578,0.006335770998329916,0.5671998976731092,0.8698913484572554
23.0,2020-01-19,0.026274703825968495,0.01943042090475482,0.006844282921213675,0.5464468736931808,0.8543464338650566
24.0,2020-01-19,0.026774703825968495,0.019422256505850766,0.007352447320117729,0.5259269828139863,0.8382333675690914
25.0,2020-01-19,0.027274703825968496,0.019414412363220113,0.007860291462748383,0.5056717196431948,0.8215953446625124
26.0,2020-01-19,0.027774703825968496,0.019406864297623543,0.008367839528344953,0.4857106030221407,0.8044762553822568
27.0,2020-01-19,0.028274703825968493,0.019399590768789367,0.008875113057179126,0.46607113639383607,0.7869204997181518
28.0,2020-01-19,0.028774703825968494,0.019392572504827114,0.00938213132114138,0.4467787795860156,0.7689728028615574
29.0,2020-01-19,0.029274703825968494,0.019385792194491977,0.009888911631476517,0.4278569317245905,0.7506780326551501
30.0,2020-01-19,0.029774703825968495,0.019379234229927378,0.010395469596041117,0.40932692492800454,0.7320810201496378
1.0,2020-01-20,0.015544963162898886,0.01996024102570668,-0.004415277862807794,0.9845752361397383,1.0044250395636969
2.0,2020-01-20,0.016044963162898888,0.019879148004085048,-0.00383418484118616,0.9684194917566753,1.0076978469284645
3.0,2020-01-20,0.016544963162898888,0.01982161158959469,-0.0032766484266958003,0.9515767917721224,1.0098784178897013
4.0,2020-01-20,0.01704496316289889,0.01977698287933185,-0.0027320197164329603,0.9340924594631046,1.010988008425616
5.0,2020-01-20,0.017544963162898886,0.019740518567973056,-0.0021955554050741705,0.9160129143110932,1.0110382539175957
6.0,2020-01-20,0.018044963162898886,0.019709688432007606,-0.0016647252691087203,0.8973854680374335,1.0100384016991253
7.0,2020-01-20,0.018544963162898886,0.0196829821534827,-0.001138018990583814,0.8782581200699694,1.0079979469932798
8.0,2020-01-20,0.019044963162898887,0.019659425546351424,-0.0006144623834525367,0.8586793536658465,1.0049278009378737
9.0,2020-01-20,0.019544963162898887,0.019638353443219857,-9.339028032097005e-05,0.8386979338866337,1.000840865852525
10.0,2020-01-20,0.020044963162898888,0.019619291407258994,0.0004256717556398934,0.8183627085841954,0.9957523294244123
11.0,2020-01-20,0.020544963162898885,0.019601889131861068,0.0009430740310378168,0.7977224135096819,0.9896798080873546
12.0,2020-01-20,0.021044963162898885,0.01958588059032636,0.0014590825725725245,0.7768254826041868,0.9826434008054284
13.0,2020-01-20,0.021544963162898886,0.019571058995895615,0.001973904167003271,0.7557198644686843,0.9746656847972548
14.0,2020-01-20,0.022044963162898886,0.019557260421598225,0.002487702741300661,0.7344528459435403,0.9657716707629513
15.0,2020-01-20,0.022544963162898887,0.019544352717370712,0.003000610445528174,0.7130708836549207,0.9559887281073616
16.0,2020-01-20,0.023044963162898887,0.019532227793007426,0.0035127353698914607,0.6916194443076068,0.9453464868684366
17.0,2020-01-20,0.023544963162898887,0.019520796110239436,0.004024167052659452,0.6701428544218836,0.9338767209379945
18.0,2020-01-20,0.024044963162898888,0.01950998266598538,0.004534980496913508,0.6486841601271267,0.9216132159272941
19.0,2020-01-20,0.02454496316289889,0.01949972400710787,0.005045239155791019,0.6272849975373311,0.9085916242883219
20.0,2020-01-20,0.02504496316289889,0.019489965974273982,0.005554997188624906,0.6059854741449315,0.8948493098438225
21.0,2020-01-20,0.02554496316289889,0.019480661971147006,0.006064301191751883,0.5848240615796975,0.880425183588575
22.0,2020-01-20,0.026044963162898886,0.019471771618632838,0.006573191544266048,0.5638374999900672,0.8653595324342195
23.0,2020-01-20,0.026544963162898887,0.01946325969574908,0.007081703467149807,0.543060714215782,0.8496938424403092
24.0,2020-01-20,0.027044963162898887,0.019455095296845026,0.007589867866053861,0.5225267418338623,0.8334706179808878
25.0,2020-01-20,0.027544963162898888,0.019447251154214373,0.008097712008684515,0.5022666730755334,0.8167331982236514
26.0,2020-01-20,0.028044963162898888,0.019439703088617803,0.008605260074281085,0.4823096025303196,0.7995255722380266
27.0,2020-01-20,0.028544963162898885,0.019432429559783627,0.009112533603115258,0.46268259247578947,0.781892193993138
28.0,2020-01-20,0.029044963162898885,0.019425411295821374,0.009619551867077511,0.4434106475979061,0.7638777984526998
29.0,2020-01-20,0.029544963162898886,0.019418630985486237,0.010126332177412649,0.42451670079809545,0.745527219918856
30.0,2020-01-20,0.030044963162898886,0.019412073020921638,0.010632890141977248,0.40602160971941387,0.726885213719398
1.0,2020-01-21,0.01577388357521829,0.01990217877006935,-0.004128295194851063,0.9843498725668669,1.004136828343871
2.0,2020-01-21,0.01627388357521829,0.01982108574844772,-0.00354720217322943,0.9679762112616701,1.007119629249579
3.0,2020-01-21,0.01677388357521829,0.01976354933395736,-0.0029896657587390706,0.9509235100674963,1.0090093392511095
4.0,2020-01-21,0.01727388357521829,0.01971892062369452,-0.0024450370484762306,0.933237519625343,1.009828130139194
5.0,2020-01-21,0.017773883575218287,0.019682456312335728,-0.0019085727371174407,0.9149650438526693,1.0095885419942503
6.0,2020-01-21,0.018273883575218287,0.019651626176370278,-0.0013777426011519905,0.8961537350294475,1.0083007170930103
7.0,2020-01-21,0.018773883575218288,0.019624919897845372,-0.0008510363226270842,0.8768518885969074,1.0059750339861244
8.0,2020-01-21,0.01927388357521829,0.019601363290714095,-0.000327479715495807,0.8571082388923951,1.002623272497678
9.0,2020-01-21,0.01977388357521829,0.01958029118758253,0.00019359238763575967,0.8369717570127524,0.9982591854896322
10.0,2020-01-21,0.02027388357521829,0.019561229151621666,0.0007126544235966231,0.8164914519588138,0.9928987893643434
11.0,2020-01-21,0.020773883575218286,0.01954382687622374,0.0012300566989945465,0.7957161761655553,0.9865605037331378
12.0,2020-01-21,0.021273883575218287,0.019527818334689032,0.0017460652405292543,0.7746944364667321,0.9792652015541767
13.0,2020-01-21,0.021773883575218287,0.019512996740258286,0.0022608868349600006,0.7534742114801598,0.9710362013379005
14.0,2020-01-21,0.022273883575218287,0.019499198165960897,0.002774685409257391,0.7321027763308783,0.9618992190279008
15.0,2020-01-21,0.022773883575218288,0.019486290461733384,0.003287593113484904,0.710626535555024,0.9518822900867635
16.0,2020-01-21,0.02327388357521829,0.019474165537370098,0.0037997180378481904,0.6890908649481587,0.9410156685249527
17.0,2020-01-21,0.02377388357521829,0.019462733854602107,0.0043111497206161815,0.6675399630388621,0.9293317074840781
18.0,2020-01-21,0.02427388357521829,0.01945192041034805,0.0048219631648702375,0.6460167127824474,0.916864724746934
19.0,2020-01-21,0.02477388357521829,0.01944166175147054,0.005332221823747749,0.6245625539815521,0.9036508558014891
20.0,2020-01-21,0.02527388357521829,0.019431903718636654,0.005841979856581636,0.6032173668509252,0.8897278966247681
21.0,2020-01-21,0.02577388357521829,0.019422599715509678,0.0063512838597086126,0.582019367053818,0.8751351380588344
22.0,2020-01-21,0.026273883575218288,0.01941370936299551,0.006860174212222778,0.5610050124477948,0.8599131934578143
23.0,2020-01-21,0.026773883575218288,0.01940519744011175,0.007368686135106536,0.5402089216892958,0.844103821152288
24.0,2020-01-21,0.02727388357521829,0.019397033041207698,0.00787685053401059,0.5196638047596451,0.8277497431811057
25.0,2020-01-21,0.02777388357521829,0.019389188898577044,0.008384694676641245,0.49940040539111447,0.8108944616656486
26.0,2020-01-21,0.02827388357521829,0.019381640832980475,0.008892242742237814,0.4794474552907686,0.7935820741381256
27.0,2020-01-21,0.028773883575218286,0.0193743673041463,0.009399516271071988,0.4598316399827332,0.7758570890775683
28.0,2020-01-21,0.029273883575218287,0.019367349040184046,0.00990653453503424,0.44057757601677355,0.7577642428507939
29.0,2020-01-21,0.029773883575218287,0.01936056872984891,0.010413314845369379,0.42170779922313634,0.7393483191983172
30.0,2020-01-21,0.030273883575218288,0.01935401076528431,0.010919872809933978,0.40324276363087846,0.7206539723454531
1.0,2020-01-22,0.015750996691560815,0.019806597637865585,-0.00405560094630477,0.9843724015256864,1.0040638360247898
2.0,2020-01-22,0.016250996691560816,0.019725504616243953,-0.0034745079246831373,0.9680205201936164,1.0069732162839282
3.0,2020-01-22,0.016750996691560816,0.019667968201753594,-0.0029169715101927778,0.950988803336236,1.0087893157165706
4.0,2020-01-22,0.017250996691560817,0.019623339491490754,-0.0023723427999299378,0.9333229591303172,1.0095345380378515
5.0,2020-01-22,0.017750996691560814,0.01958687518013196,-0.001835878488571148,0.915069753336286,1.0092216522732147
6.0,2020-01-22,0.018250996691560814,0.019556045044166512,-0.0013050483526056977,0.8962768044769195,1.0078610270111745
7.0,2020-01-22,0.018750996691560814,0.019529338765641606,-0.0007783420740807914,0.8769923787005534,1.0054632640126717
8.0,2020-01-22,0.019250996691560815,0.01950578215851033,-0.0002547854669495142,0.8572651855523995,1.0020403624479848
9.0,2020-01-22,0.019750996691560815,0.019484710055378763,0.0002662866361820525,0.8371441758467729,0.9976062897787624
10.0,2020-01-22,0.020250996691560816,0.0194656480194179,0.0007853486721429159,0.8166783427934249,0.9921772713334187
11.0,2020-01-22,0.020750996691560813,0.019448245744019974,0.0013027509475408393,0.7959165274833232,0.9857719290426943
12.0,2020-01-22,0.021250996691560813,0.019432237202485266,0.001818759489075547,0.7749072297836999,0.9784113306618867
13.0,2020-01-22,0.021750996691560814,0.01941741560805452,0.0023335810835062934,0.753698425629688,0.9701189810937215
14.0,2020-01-22,0.022250996691560814,0.01940361703375713,0.0028473796578036836,0.7323373916311033,0.9609207734312618
15.0,2020-01-22,0.022750996691560815,0.019390709329529618,0.0033602873620311967,0.7108705378386639,0.9508449102594175
16.0,2020-01-22,0.023250996691560815,0.019378584405166332,0.003872412286394483,0.6893432494349815,0.9399218019604337
17.0,2020-01-22,0.023750996691560815,0.01936715272239834,0.004383843969162474,0.6677997380328289,0.9281839466407141
18.0,2020-01-22,0.024250996691560816,0.019356339278144286,0.00489465741341653,0.6462829031773324,0.9156657950563204
19.0,2020-01-22,0.024750996691560816,0.019346080619266775,0.0054049160722940415,0.6248342045606919,0.9024036031683491
20.0,2020-01-22,0.025250996691560817,0.019336322586432888,0.005914674105127929,0.6034935453686648,0.8884352744972874
21.0,2020-01-22,0.025750996691560817,0.019327018583305912,0.006423978108254905,0.5822991670881589,0.8738001941509093
22.0,2020-01-22,0.026250996691560814,0.019318128230791744,0.0069328684607690705,0.5612875560157102,0.8585390562062252
23.0,2020-01-22,0.026750996691560815,0.019309616307907985,0.007441380383652829,0.5404933616181316,0.8426936859926237
24.0,2020-01-22,0.027250996691560815,0.019301451909003932,0.007949544782556883,0.5199493268099584,0.8263068587263545
25.0,2020-01-22,0.027750996691560816,0.019293607766373278,0.008457388925187537,0.49968623012820246,0.8094221158707463
26.0,2020-01-22,0.028250996691560816,0.01928605970077671,0.008964936990784107,0.47973283970398267,0.7920835805324582
27.0,2020-01-22,0.028750996691560813,0.019278786171942532,0.00947221051961828,0.46011587885345523,0.774335773145472
28.0,2020-01-22,0.029250996691560813,0.01927176790798028,0.009979228783580534,0.4408600030376323,0.7562234286375409
29.0,2020-01-22,0.029750996691560814,0.019264987597645142,0.010486009093915671,0.4219877878726485,0.737791316215938
30.0,2020-01-22,0.030250996691560814,0.019258429633080543,0.010992567058480271,0.4035197278092098,0.7190840628490819
1.0,2020-01-23,0.015497344607212879,0.01976137448124855,-0.004264029874035671,0.9846221213067406,1.004273133784602
2.0,2020-01-23,0.01599734460721288,0.019680281459626917,-0.0036829368524140364,0.9685117256236404,1.0073930684826398
3.0,2020-01-23,0.01649734460721288,0.019622745045136558,-0.003125400437923677,0.951712739619697,1.0094202955938445
4.0,2020-01-23,0.01699734460721288,0.01957811633487372,-0.002580771727660837,0.9342703969440056,1.010376553795044
5.0,2020-01-23,0.01749734460721288,0.019541652023514926,-0.002044307416302047,0.9162310363365486,1.010273955438157
